"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:47"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER end/>"

Data,"Prey of Cod"

year\group,Whiting,Anchovy,Shrimp,Benthos,
2000,0.0352469,0.11125439,0.095758766,0.75773996
2001,0.035186894,0.12699667,0.12108499,0.71673137
2002,0.04051925,0.12671466,0.12080377,0.7119623
2003,0.047413874,0.105549,0.11099103,0.7360461
2004,0.051353466,0.0922061,0.10517932,0.7512612
2005,0.052455306,0.0872523,0.10349978,0.7567927
2006,0.052062333,0.087074004,0.10435656,0.7565071
2007,0.051161963,0.08901145,0.10625506,0.7535715
2008,0.050225865,0.091422744,0.108403295,0.749948
2009,0.04938705,0.093494415,0.110562295,0.7465563
2010,0.04861335,0.09503483,0.112763524,0.7435884
2011,0.047835067,0.0961942,0.11511198,0.74085873
2012,0.04700155,0.09720073,0.11768389,0.7381138
2013,0.04609629,0.098216824,0.120516114,0.7351708
2014,0.04513174,0.09930321,0.12360429,0.7319608
2015,0.044126984,0.100445144,0.12692751,0.72850037
2016,0.04309608,0.101600684,0.13047563,0.7248276
2017,0.042046923,0.10273241,0.1342483,0.72097236
2018,0.040979795,0.10381933,0.13825226,0.71694857
2019,0.039892673,0.10485708,0.1424991,0.7127511
2020,0.03895169,0.10582242,0.1467933,0.7084325
2021,0.038283538,0.10652003,0.15053655,0.70465994
2022,0.03780913,0.10684805,0.15373778,0.701605
2023,0.037444357,0.10692062,0.15661697,0.699018
2024,0.03712865,0.10690164,0.15930374,0.69666594
2025,0.03682716,0.10689819,0.16187991,0.69439465
2026,0.03652647,0.10694424,0.16438441,0.69214493
2027,0.036221977,0.10702905,0.16683531,0.68991375
2028,0.035910785,0.10713167,0.16924556,0.687712
2029,0.035589423,0.107239276,0.1716262,0.68554515
2030,0.03525197,0.10735022,0.17398857,0.6834093
2031,0.03489342,0.1074707,0.17634518,0.6812906
2032,0.03451216,0.10760646,0.17869693,0.67918444
2033,0.034107476,0.10775914,0.1810406,0.67709285
2034,0.03367686,0.10792867,0.18337524,0.67501926
2035,0.033218145,0.108116925,0.18570326,0.67296165
2036,0.032803643,0.108311765,0.18793255,0.670952
2037,0.03254899,0.10842052,0.18976848,0.669262
2038,0.03237809,0.10835668,0.19120763,0.6680576
2039,0.032164127,0.10824122,0.19266045,0.6669342
2040,0.031898413,0.10821884,0.19415681,0.665726
2041,0.031686153,0.10828196,0.19555718,0.6644748
2042,0.031615112,0.108253025,0.1965683,0.66356367
2043,0.031646967,0.10805535,0.19728076,0.663017
2044,0.031744875,0.10776454,0.19781117,0.66267943
2045,0.031885583,0.10746357,0.19819959,0.6624512
2046,0.032055017,0.107181914,0.19847429,0.6622888
2047,0.032246124,0.10692075,0.19866018,0.662173
2048,0.03245299,0.10666723,0.19877286,0.6621068
2049,0.03267103,0.10641713,0.19883113,0.6620807
