"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:47"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER end/>"

Data,"Prey of Mackerel"

year\group,Mackerel,Anchovy,Zooplankton,
2000,0.04153138,0.5777298,0.38073874
2001,0.0396311,0.5884974,0.37187156
2002,0.046754196,0.5812039,0.3720419
2003,0.06164298,0.52590245,0.41245458
2004,0.06823554,0.48778346,0.44398102
2005,0.065884344,0.47506848,0.45904717
2006,0.06125258,0.47722888,0.46151856
2007,0.05755871,0.48518923,0.45725203
2008,0.05532329,0.49381188,0.45086488
2009,0.05424652,0.50093585,0.44481763
2010,0.05386962,0.5063314,0.43979904
2011,0.053793382,0.51066357,0.43554303
2012,0.053765118,0.5147018,0.43153307
2013,0.053679857,0.51895446,0.42736563
2014,0.053534377,0.5235933,0.4228723
2015,0.053367306,0.52856225,0.4180704
2016,0.053213816,0.53373647,0.4130497
2017,0.053090174,0.53901416,0.40789568
2018,0.05299613,0.54434687,0.402657
2019,0.052922387,0.54973793,0.39733973
2020,0.05289087,0.5550352,0.392074
2021,0.053015444,0.55937046,0.3876141
2022,0.05327767,0.5624817,0.38424066
2023,0.053542543,0.56478024,0.38167724
2024,0.05370647,0.5667921,0.37950143
2025,0.053744987,0.5688554,0.3773996
2026,0.05369124,0.57107,0.3752388
2027,0.053593528,0.5733964,0.37301016
2028,0.053486455,0.5757664,0.37074724
2029,0.05338497,0.5781402,0.36847484
2030,0.05329073,0.58051604,0.3661932
2031,0.053199798,0.5829174,0.36388287
2032,0.0531109,0.5853614,0.36152768
2033,0.05302599,0.58785087,0.3591231
2034,0.052947167,0.59038335,0.35666946
2035,0.052874323,0.5929638,0.35416183
2036,0.05282079,0.5955147,0.35166442
2037,0.052851204,0.597603,0.34954575
2038,0.052981436,0.59893197,0.34808663
2039,0.05306977,0.6000731,0.34685716
2040,0.05303776,0.6015187,0.34544352
2041,0.052940685,0.6030819,0.34397745
2042,0.052928355,0.60401636,0.34305528
2043,0.053013366,0.6042729,0.34271368
2044,0.05308981,0.60408574,0.34282446
2045,0.053103175,0.60381085,0.3430859
2046,0.053051963,0.60351515,0.3434329
2047,0.052968446,0.6032535,0.3437781
2048,0.052873377,0.6029422,0.34418443
2049,0.052781433,0.60261124,0.34460732
