"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:47"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER end/>"

Data,"Prey of Benthos"

year\group,Benthos,Zooplankton,Phytoplankton,Detritus,
2000,0.117303215,0.09169643,0.09581613,0.69518423
2001,0.113874756,0.10063682,0.07049548,0.7149928
2002,0.11129,0.10004348,0.069683015,0.7189836
2003,0.111308955,0.101254694,0.069041885,0.7183945
2004,0.11149892,0.10212801,0.068397045,0.71797603
2005,0.111701734,0.10248116,0.068067595,0.71774954
2006,0.11183282,0.102519594,0.06803606,0.7176115
2007,0.11190391,0.102424316,0.068186365,0.7174854
2008,0.11196161,0.10230366,0.06841742,0.71731734
2009,0.112030804,0.10220585,0.068665,0.7170983
2010,0.11212188,0.10213646,0.0688994,0.71684235
2011,0.11223527,0.1020813,0.069115765,0.7165677
2012,0.11236773,0.10202411,0.06932118,0.71628696
2013,0.11251741,0.10195377,0.06952432,0.71600455
2014,0.11268172,0.10186649,0.069730066,0.7157218
2015,0.11285908,0.101763636,0.06993846,0.7154388
2016,0.113048054,0.10164834,0.07014669,0.71515703
2017,0.11324706,0.10152357,0.07035195,0.71487737
2018,0.1134546,0.10139128,0.07055246,0.7146017
2019,0.113669604,0.10125214,0.07074774,0.7143305
2020,0.11388248,0.10110662,0.07094019,0.71407074
2021,0.11407112,0.100980185,0.07112096,0.7138278
2022,0.1142567,0.10087966,0.07127676,0.7135868
2023,0.11444055,0.1007975,0.071411066,0.71335095
2024,0.114623375,0.10072208,0.07153312,0.7131214
2025,0.11480542,0.100645244,0.07165035,0.71289897
2026,0.114985615,0.10056413,0.07176602,0.71268433
2027,0.1151635,0.10047925,0.07188044,0.7124768
2028,0.115338944,0.10039217,0.07199276,0.7122762
2029,0.11551198,0.10030397,0.07210223,0.71208185
2030,0.11568308,0.10021483,0.07220881,0.7118933
2031,0.115852445,0.10012442,0.072312824,0.7117102
2032,0.11601993,0.10003238,0.07241476,0.7115329
2033,0.11618558,0.09993877,0.0725149,0.71136075
2034,0.11634943,0.09984372,0.072613195,0.71119356
2035,0.11651156,0.09974723,0.07270979,0.71103144
2036,0.116668105,0.09965021,0.072804905,0.71087676
2037,0.1168105,0.099563,0.07289412,0.71073246
2038,0.11694587,0.099494815,0.072970055,0.71058923
2039,0.11708676,0.09943286,0.07303701,0.7104433
2040,0.11722637,0.09936508,0.07310515,0.71030337
2041,0.117324494,0.09931191,0.073153175,0.7102104
2042,0.11735753,0.09928977,0.073164396,0.7101883
2043,0.11739691,0.09927646,0.07316891,0.71015763
2044,0.117428236,0.099280864,0.07316246,0.7101285
2045,0.11746258,0.09928298,0.07315665,0.7100978
2046,0.11749012,0.09929174,0.07314754,0.7100706
2047,0.11751971,0.09929505,0.073141806,0.71004343
2048,0.11754286,0.099304445,0.073133156,0.7100195
2049,0.117567874,0.09930999,0.073126726,0.70999545
