"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:47"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER end/>"

Data,"PredationMortality of Detritus"

year\group,Benthos,Zooplankton,
2000,32.87505,23.55292
2001,35.562725,27.527792
2002,35.259693,27.546373
2003,35.309956,27.716387
2004,35.457333,27.918093
2005,35.566833,28.025904
2006,35.591446,28.031622
2007,35.548714,27.969309
2008,35.47006,27.87263
2009,35.37994,27.765661
2010,35.293137,27.661285
2011,35.215,27.563065
2012,35.145008,27.469332
2013,35.080917,27.377157
2014,35.020893,27.284805
2015,34.96463,27.192408
2016,34.912815,27.101196
2017,34.86601,27.01227
2018,34.82445,26.926329
2019,34.787987,26.843496
2020,34.752285,26.761147
2021,34.716248,26.683798
2022,34.686764,26.615965
2023,34.663265,26.556177
2024,34.643646,26.501123
2025,34.626217,26.448242
2026,34.610123,26.396547
2027,34.59518,26.345942
2028,34.581524,26.296745
2029,34.56931,26.249205
2030,34.558502,26.203247
2031,34.54905,26.158775
2032,34.540752,26.115555
2033,34.53352,26.073511
2034,34.52732,26.032598
2035,34.522125,25.9928
2036,34.516857,25.953695
2037,34.51093,25.91691
2038,34.507175,25.885199
2039,34.506588,25.856592
2040,34.505936,25.82759
2041,34.510944,25.811525
2042,34.517788,25.810837
2043,34.521545,25.807928
2044,34.530064,25.812096
2045,34.534454,25.812197
2046,34.542145,25.816643
2047,34.54569,25.816694
2048,34.552227,25.820711
2049,34.55531,25.821142
