"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:47"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER end/>"

Data,"PredationMortality of Whiting"

year\group,Whales,Seals,Cod,Whiting,
2000,0.032927718,0.020475985,0.17809485,0.13165896
2001,0.028625727,0.01811575,0.1588329,0.12842208
2002,0.027464489,0.01816622,0.16100998,0.14555502
2003,0.030142158,0.019235604,0.17407818,0.17258199
2004,0.03280608,0.020408042,0.18195169,0.18960327
2005,0.03488474,0.021582648,0.18334384,0.19532448
2006,0.036223274,0.02282937,0.18079995,0.19437169
2007,0.03694705,0.02408079,0.17657767,0.19082534
2008,0.03733993,0.02521383,0.17193447,0.18690433
2009,0.03763829,0.026246965,0.16736169,0.18336964
2010,0.03795648,0.027181795,0.16290118,0.18019198
2011,0.038311426,0.028003596,0.15842248,0.17709805
2012,0.038675737,0.028694885,0.15378477,0.17384863
2013,0.03901622,0.029244957,0.14889753,0.17033802
2014,0.03931189,0.029654354,0.14374147,0.16658752
2015,0.0395576,0.02993373,0.1383298,0.16266286
2016,0.03975758,0.030099368,0.13267827,0.15862103
2017,0.039918363,0.030169373,0.12680054,0.15449649
2018,0.040044967,0.030161196,0.12070146,0.15029244
2019,0.040139068,0.030089954,0.11438542,0.14600036
2020,0.040203355,0.029971844,0.10826495,0.14222884
2021,0.040299542,0.029851256,0.1027838,0.13946664
2022,0.040476453,0.029747717,0.09782618,0.13747694
2023,0.04072162,0.029656133,0.09322841,0.13594167
2024,0.04099932,0.029567549,0.08886245,0.13460639
2025,0.04127679,0.029475654,0.08464568,0.13331775
2026,0.04153562,0.029378848,0.08054036,0.13201544
2027,0.041770767,0.0292785,0.0765301,0.13068318
2028,0.04198372,0.029176453,0.07260589,0.12931563
2029,0.042176988,0.029073829,0.06876063,0.12790427
2030,0.042351585,0.02897082,0.06498447,0.12642942
2031,0.042506453,0.028866813,0.061270237,0.12487275
2032,0.042640474,0.028761499,0.05761831,0.12322789
2033,0.042753726,0.028654935,0.054031655,0.121493004
2034,0.042847067,0.028547287,0.05051141,0.119660564
2035,0.042920943,0.028438414,0.04706044,0.11772432
2036,0.042978887,0.028330185,0.043796584,0.115945615
2037,0.043054268,0.028237589,0.040894974,0.11475817
2038,0.04318717,0.028172003,0.038247593,0.113924496
2039,0.043345768,0.028113248,0.035681676,0.112974755
2040,0.043481838,0.028048137,0.03318617,0.11183033
2041,0.04358424,0.027979458,0.030878114,0.11084736
2042,0.043708354,0.02793344,0.028845256,0.11037633
2043,0.04388612,0.027909888,0.027040623,0.11032897
2044,0.044102322,0.02789936,0.025418868,0.110558145
2045,0.044330772,0.027894743,0.023946859,0.110956036
2046,0.044554036,0.027892992,0.022601543,0.11146321
2047,0.044764966,0.027893288,0.021366209,0.11205011
2048,0.04496337,0.027896127,0.020227771,0.11269989
2049,0.04514962,0.027901275,0.019174987,0.11339575
