"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Whales

Step,61
Year,5.083313
-9999,0.01564682088792324,0.06800029426813126,0.09749379754066467,0.09622670710086823,0.09503106772899628,0.09389343857765198,0.09283682703971863,0.09187372028827667,0.09100913256406784,0.09023420512676239,0.08954373002052307,0.08893274515867233,0.08840075135231018,0.0879555270075798,0.08760162442922592,0.05993906408548355,0.01356271468102932,-9999,-9999
-9999,0.015458237379789352,0.03219659626483917,0.07914197444915771,0.0943824052810669,0.09333314001560211,0.09230010956525803,0.0913166031241417,0.09040182083845139,0.08956032991409302,0.08877883106470108,0.08805159479379654,0.08737115561962128,0.08673320710659027,0.08613359928131104,0.08554895222187042,0.07025779783725739,0.027619460597634315,0.012727418914437294,0.012597890570759773
-9999,-9999,0.014834732748568058,0.06450366228818893,0.09286637604236603,0.09192905575037003,0.0910065695643425,0.09010285139083862,0.08924008160829544,0.08842328935861588,0.08764181286096573,0.08689010143280029,0.0861596092581749,0.0854424238204956,0.08472532033920288,0.08396200090646744,0.08302626013755798,0.06801070272922516,0.05574770271778107,0.05539827048778534
-9999,-9999,0.01445930264890194,0.030685540288686752,0.07589279115200043,0.09083966165781021,0.09006459265947342,0.08924206346273422,0.08842585980892181,0.08763221651315689,0.08685570955276489,0.08609126508235931,0.08533085882663727,0.0845680683851242,0.08379426598548889,0.08298467099666595,0.08210211992263794,0.08115462213754654,0.08040665835142136,0.08001847565174103
-9999,-9999,-9999,0.014137710444629192,0.06239979341626167,0.09023146331310272,0.08955863118171692,0.08878909796476364,0.08800144493579865,0.08722161501646042,0.08644979447126389,0.08568128198385239,0.08490777015686035,0.08412525057792664,0.08333035558462143,0.08251635730266571,0.08168302476406097,0.08088639378547668,0.08026400953531265,0.07992830127477646

Step,97
Year,8.083302
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.018816303461790085,0.018816189840435982,-9999,-9999,0.018921630457043648,0.018929053097963333,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0.01893504709005356,0.018894294276833534,0.018835067749023438,0.018764490261673927,0.018696503713726997,0.018645675852894783,0.018624406307935715,0.03951648622751236,0.03951719403266907,0.018627997487783432,0.018657825887203217,0.03970611095428467,0.03975523263216019,0.0187594722956419,-9999,-9999
-9999,-9999,-9999,0.018827542662620544,0.039844706654548645,0.08284426480531693,0.08255872875452042,0.0821971669793129,0.08184386044740677,0.0815671980381012,0.08141212165355682,0.09803324192762375,0.09802495688199997,0.08138293027877808,0.08150596171617508,0.09844405949115753,0.08192797005176544,0.01858564279973507,-9999,-9999
-9999,-9999,-9999,0.01868010312318802,0.08231717348098755,0.11885714530944824,0.11834497004747391,0.11770986765623093,0.11710269004106522,0.11662691831588745,0.11634217202663422,0.1162806823849678,0.11626020818948746,0.116264708340168,0.11645051836967468,0.1167539656162262,0.08082528412342072,0.018293745815753937,-9999,-9999
-9999,-9999,0.01840844564139843,0.039034221321344376,0.09796394407749176,0.11738445609807968,0.11668287962675095,0.11587014049291611,0.11513081938028336,0.11457743495702744,0.11423107981681824,0.11407788842916489,0.11404413729906082,0.1141127273440361,0.11431295424699783,0.11455784738063812,0.09533506631851196,0.037812139838933945,0.017748381942510605,-9999
-9999,-9999,0.018228763714432716,0.0802588015794754,0.11594798415899277,0.11536185443401337,0.11440832912921906,0.11338862776756287,0.11254443228244781,0.11192850768566132,0.11152791976928711,0.11132851243019104,0.11126336455345154,0.11131902039051056,0.11152105778455734,0.11179810762405396,0.11189379543066025,0.0771501362323761,0.01749393902719021,-9999
-9999,-9999,0.017957016825675964,0.07909072190523148,0.11392359435558319,0.11302030831575394,0.11183448880910873,0.11075904220342636,0.10987026244401932,0.10920217633247375,0.10874137282371521,0.1084674745798111,0.10834203660488129,0.1083497628569603,0.10849440842866898,0.10876044631004333,0.1090693324804306,0.07549946010112762,0.017129210755228996,-9999
-9999,0.017575476318597794,0.037268057465553284,0.09342993050813675,0.11165986955165863,0.11053560674190521,0.10926301777362823,0.10813652724027634,0.10720663517713547,0.10648937523365021,0.10596802830696106,0.10562851279973984,0.10544644296169281,0.10540459305047989,0.1054944097995758,0.10569608211517334,0.10595846176147461,0.07343543320894241,0.016679925844073296,-9999
