"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Cod

Step,61
Year,5.083313
-9999,0.02652289904654026,0.03928813338279724,0.07905426621437073,0.16322457790374756,0.31543853878974915,0.5528889894485474,0.8431108593940735,1.0787887573242188,1.218019962310791,1.2948055267333984,1.359418272972107,1.426393747329712,1.4488334655761719,1.39951491355896,1.2755606174468994,1.0637141466140747,0.8649328947067261,0.7759712338447571,-9999
-9999,0.05969880521297455,0.08414868265390396,0.15828722715377808,0.29462742805480957,0.5108551979064941,0.8186472654342651,1.1387968063354492,1.3414170742034912,1.4324687719345093,1.4847201108932495,1.563793659210205,0,0,1.7180392742156982,0,1.492810606956482,1.313909649848938,1.2213101387023926,-9999
-9999,0.13886897265911102,0.1892377883195877,0.32522594928741455,0.5203051567077637,0.7819038033485413,1.0905671119689941,1.3520628213882446,1.4567224979400635,1.4595723152160645,1.4604119062423706,1.5081695318222046,0,0,0,1.65737783908844,1.642763614654541,1.5937069654464722,1.5243017673492432,-9999
-9999,0.29424893856048584,0.3839811384677887,0.6036032438278198,0.8637444376945496,1.1229848861694336,1.3467023372650146,1.4653407335281372,1.450756311416626,1.382879614830017,1.3273776769638062,1.3043289184570312,0,0,0,1.2560553550720215,1.342692494392395,1.5043721199035645,1.505324125289917,-9999
-9999,0.49678537249565125,0.6217983365058899,0.915958821773529,1.202654480934143,1.388858675956726,1.4716103076934814,1.4544116258621216,1.3709007501602173,1.2752858400344849,1.1964572668075562,1.104270339012146,1.0071141719818115,0.908622145652771,0,0,0.8156124949455261,1.0135031938552856,-9999,-9999
-9999,0.6586025953292847,0.808417797088623,1.1309734582901,1.3772523403167725,1.4608709812164307,1.4312416315078735,1.3442543745040894,1.2561668157577515,1.1780126094818115,0,0,0,0.6567463874816895,0,0,0.40891483426094055,0,-9999,-9999
-9999,0.788895308971405,0.950632631778717,1.2432591915130615,1.4273207187652588,1.4104366302490234,1.301345944404602,1.1802031993865967,1.1008305549621582,0,0,0,0,0.4846889078617096,0.36528223752975464,0.2778736352920532,0.21748965978622437,0.16890902817249298,0,0
-9999,-9999,1.093624234199524,1.3079185485839844,1.4240375757217407,1.3259397745132446,1.1487808227539062,1.0042953491210938,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,1.260207176208496,1.3641831874847412,1.3956243991851807,1.2231966257095337,0.991697371006012,0.820582926273346,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,1.3816829919815063,1.3734008073806763,1.1719741821289062,0.9142098426818848,0.7344963550567627,0,0,0,0,0,0,0,0,0,0,0,0

Step,121
Year,10.083293
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.008038015104830265,0.007755659520626068,-9999,-9999,0.006176212336868048,0.0054093231447041035,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0.007258608005940914,0.008525770157575607,0.011114586144685745,0.013730945065617561,0.015825685113668442,0.017333628609776497,0.014544605277478695,0.012393267825245857,0.01236876379698515,0.012640878558158875,0.010382859036326408,0.007765638642013073,0.006300777662545443,0.005599135998636484,-9999,-9999
-9999,-9999,-9999,0.006859997753053904,0.007981437258422375,0.009833700023591518,0.012974603101611137,0.016744429245591164,0.021429337561130524,0.025951430201530457,0.029201243072748184,0.029191870242357254,0.028250349685549736,0.02402253821492195,0.018401645123958588,0.01289176382124424,0.00938994251191616,0.0078122420236468315,-9999,-9999
-9999,-9999,-9999,0.0073268297128379345,0.0088748624548316,0.012544272467494011,0.018161529675126076,0.02629982866346836,0.03855903819203377,0.057922039180994034,0.0802994892001152,0.0925641804933548,0.08760850876569748,0.06569009274244308,0.04451976343989372,0.027399476617574692,0.0178077295422554,0.015699246898293495,-9999,-9999
-9999,-9999,0.005989324767142534,0.007661683484911919,0.010683238506317139,0.016545506194233894,0.025971299037337303,0.04164350777864456,0.07238487899303436,0.12452787905931473,0.1954593062400818,0.23815195262432098,0.23252062499523163,0.17294634878635406,0.10723455995321274,0.06216520443558693,0.038121677935123444,0.030435651540756226,0.026811253279447556,-9999
-9999,-9999,0.006598129402846098,0.008551817387342453,0.013919238932430744,0.024054087698459625,0.040540583431720734,0.07101926952600479,0.13052846491336823,0.23227936029434204,0.3656996488571167,0.45984694361686707,0.45968034863471985,0.3649257719516754,0,0.1423041820526123,0.08527668565511703,0.05780324339866638,0.04867957904934883,-9999
-9999,-9999,0.00863006804138422,0.012277018278837204,0.02217116951942444,0.04066518321633339,0.07411430031061172,0.13327841460704803,0.23090289533138275,0.37829166650772095,0.5373037457466125,0.660468578338623,0.6807370781898499,0.5914685130119324,0.44257423281669617,0.2914468050003052,0.18566444516181946,0.12472262233495712,0.10355816036462784,-9999
-9999,0.009163491427898407,0.012784142978489399,0.021025659516453743,0.04240803420543671,0.08437814563512802,0.1545095294713974,0.2683245837688446,0.4209829568862915,0.5917859673500061,0.7384301424026489,0.8475218415260315,0.8940851092338562,0.8424379825592041,0.7198867797851562,0,0.37028971314430237,0.25916150212287903,0.21713542938232422,-9999
-9999,0.013943412341177464,0.02043885737657547,0.041035544127225876,0.08874625712633133,0.17896737158298492,0.32360997796058655,0.5231412053108215,0.7329014539718628,0.8999153971672058,1.003973126411438,1.0853105783462524,1.1347522735595703,1.1325470209121704,1.0514122247695923,0,0.6691457629203796,0.5018659234046936,0.4344242811203003,-9999
-9999,0.02724720537662506,0.04034394398331642,0.08108175545930862,0.16708581149578094,0.3221456706523895,0.5633608102798462,0.8576070666313171,1.0964035987854004,1.2380237579345703,1.3173695802688599,1.3856709003448486,1.4574309587478638,1.4825111627578735,1.4326130151748657,1.3061673641204834,1.087894082069397,0.88361656665802,0.7921701073646545,-9999
-9999,0.06100493296980858,0.08595861494541168,0.16153256595134735,0.30019834637641907,0.5195525884628296,0.8311898112297058,1.155037522315979,1.3603571653366089,1.4539402723312378,1.5098189115524292,1.595235824584961,0,0,1.761664867401123,0,1.5254075527191162,1.3400616645812988,1.244282603263855,-9999
-9999,0.14126858115196228,0.19243812561035156,0.33046773076057434,0.5280661582946777,0.7925518751144409,1.1043896675109863,1.3688979148864746,1.475904941558838,1.4813058376312256,1.4861770868301392,1.5408275127410889,0,0,0,1.6990324258804321,1.6788491010665894,1.6250735521316528,1.5518560409545898,-9999
-9999,0.2982393503189087,0.38907331228256226,0.6112232208251953,0.8739047050476074,1.1354385614395142,1.361510157585144,1.4825447797775269,1.4702882766723633,1.4052987098693848,1.3536440134048462,1.3357676267623901,0,0,0,1.2911450862884521,1.3754010200500488,1.5366934537887573,1.5330448150634766,-9999
-9999,0.5021461248397827,0.6283348202705383,0.9251187443733215,1.2140963077545166,1.4020626544952393,1.4867948293685913,1.472090482711792,1.391706943511963,1.2998547554016113,1.2250696420669556,1.1352944374084473,1.0389875173568726,0.9392513036727905,0,0,0.8401392102241516,1.0415199995040894,-9999,-9999
-9999,0.6643946170806885,0.8152404427528381,1.1401392221450806,1.388352870941162,1.473670244216919,1.4463448524475098,1.3627164363861084,1.2792577743530273,1.206662893295288,0,0,0,0.6819890737533569,0,0,0.4245288074016571,0,-9999,-9999
-9999,0.7948449850082397,0.9570762515068054,1.25155508518219,1.4375293254852295,1.4225727319717407,1.3163436651229858,1.1993842124938965,1.1260195970535278,0,0,0,0,0.5060015320777893,0.3817358911037445,0.2905885875225067,0.2275710105895996,0.1771502047777176,0,0
-9999,-9999,1.0993291139602661,1.3152085542678833,1.4334359169006348,1.3376210927963257,1.1635277271270752,1.023532748222351,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,1.2657420635223389,1.3708559274673462,1.4043928384780884,1.2343189716339111,1.005521535873413,0.8380409479141235,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,1.3881523609161377,1.3818092346191406,1.1827865839004517,0.9274615049362183,0.7508878111839294,0,0,0,0,0,0,0,0,0,0,0,0

