"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Mackerel

Step,61
Year,5.083313
-9999,-9999,2.2590808868408203,1.9762649536132812,1.5469266176223755,1.2605113983154297,1.077638864517212,0.9693425297737122,0.9086631536483765,0.8775357007980347,0.8656632900238037,0.8690958023071289,0.888251006603241,0.9279929995536804,0.9992870092391968,1.1226582527160645,1.3276585340499878,1.6175411939620972,1.7820022106170654,-9999
-9999,2.2477211952209473,2.06455135345459,1.6021616458892822,1.2775813341140747,1.0615177154541016,0.9238100647926331,0.8407370448112488,0.7930704355239868,0.7680929899215698,0.7584760189056396,0.761262834072113,0.7766401767730713,0.8078407049179077,0.8615215420722961,0.9481073021888733,1.0796699523925781,1.2604979276657104,1.4678202867507935,-9999
-9999,2.1554055213928223,1.9107130765914917,1.417019248008728,1.1224021911621094,0.9399805068969727,0.8282111883163452,0.7609401941299438,0.7216890454292297,0.7006213665008545,0.6922430396080017,0.6942116022109985,0.7064602971076965,0.7310795187950134,0.7723575234413147,0.8368874192237854,0.933157205581665,1.069915771484375,1.2353450059890747,-9999
-9999,2.03444242477417,1.7818316221237183,1.3040690422058105,1.0294859409332275,0.866526186466217,0.7695948481559753,0.7115867137908936,0.6774111390113831,0.658713698387146,0.6509130001068115,0.6519569754600525,0.6616394519805908,0.6814558506011963,0.7146282196044922,0.7667560577392578,0.8478825092315674,0.979400098323822,1.0800857543945312,-9999
-9999,1.9021899700164795,1.662294626235962,1.2214816808700562,0.9685947299003601,0.8204644322395325,0.7329487800598145,0.6806254386901855,0.6496728658676147,0.632495105266571,0.6249704360961914,0.6251350045204163,0.6327152848243713,0.6489231586456299,0.6763105988502502,0.7194429636001587,0.7866936326026917,0.8933535814285278,0.9676777124404907,-9999
-9999,1.7609055042266846,1.5425995588302612,1.1513285636901855,0.9230538010597229,0.7887724041938782,0.7087090015411377,0.6606144905090332,0.6320501565933228,0.6159307956695557,0.6086612343788147,0.6080645322799683,0.6139845848083496,0.6273871064186096,0.6503316164016724,0.6865876913070679,0.7424946427345276,0.8294241428375244,0.8925515413284302,-9999
-9999,1.6136835813522339,1.420104742050171,1.084507942199707,0.8839121460914612,0.7638753652572632,0.691179096698761,0.6470614075660706,0.6206951141357422,0.605207622051239,0.5976616144180298,0.5963917374610901,0.6009764075279236,0.6120507121086121,0.6312687397003174,0.6619724035263062,0.7108528017997742,0.7856183648109436,0.8525286912918091,-9999
-9999,1.4726111888885498,1.3019863367080688,1.0195709466934204,0.8473609685897827,0.742202877998352,0.677365779876709,0.6373952627182007,0.6124175786972046,0.5975440144538879,0.5899373292922974,0.5881171822547913,0.5915388464927673,0.6004778146743774,0.6160535216331482,0.6406406164169312,0.6786976456642151,0.7256799936294556,-9999,-9999
-9999,1.3564646244049072,1.200009822845459,0.961163341999054,0.8144172430038452,0.7233833074569702,0.6662678122520447,0.6295285820960999,0.6061789989471436,0.5919671654701233,0.5843743681907654,0.5820630192756653,0.584388256072998,0.5913036465644836,0.6033341884613037,0.6217905879020691,0.6488609910011292,0.6758466362953186,-9999,-9999
-9999,1.282561182975769,1.1148053407669067,0.9131903052330017,0.7869054079055786,0.7081519961357117,0.6568418741226196,0.6232866644859314,0.6015466451644897,0.5880139470100403,0.5805091857910156,0.5777671337127686,0.5790667533874512,0.5841051936149597,0.5929253101348877,0.6059260368347168,0.6236938238143921,0.6407420039176941,0.6381332874298096,0.6377223134040833
-9999,-9999,0.9989296793937683,0.8692739009857178,0.7651863694190979,0.6959723830223083,0.6495795845985413,0.6186859607696533,0.5983206033706665,0.5854058861732483,0.5779883861541748,0.5748774409294128,0.5753031373023987,0.5787910223007202,0.5850117802619934,0.5937198996543884,0.6043588519096375,0.6149629950523376,0.6192395687103271,0.6205114126205444
-9999,-9999,0.952774167060852,0.8593385219573975,0.7558168768882751,0.68874192237854,0.6449379324913025,0.6157693266868591,0.5963714718818665,0.583888828754425,0.5765109062194824,0.573123574256897,0.5729274153709412,0.5753269791603088,0.5797935128211975,0.5858193039894104,0.5926534533500671,0.598878026008606,0.6024946570396423,0.6040077805519104
-9999,-9999,-9999,0.8244390487670898,0.7465682029724121,0.6842597126960754,0.642453670501709,0.614294707775116,0.595416784286499,0.5831570625305176,0.5758057832717896,0.572264552116394,0.5717477202415466,0.5735988020896912,0.5772122740745544,0.5819885730743408,0.5872235298156738,0.5918362736701965,0.5949003100395203,0.5963494777679443

Step,85
Year,7.0833054
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.7133259773254395,2.7278220653533936,-9999,-9999,3.0837416648864746,3.107678174972534,-9999,-9999,-9999
-9999,-9999,-9999,-9999,2.919584035873413,2.8371782302856445,2.7223408222198486,2.609187126159668,2.5207724571228027,2.4718129634857178,2.4729506969451904,2.549607753753662,2.5946974754333496,2.628915309906006,2.733476161956787,2.9011476039886475,2.9849672317504883,3.0011768341064453,-9999,-9999
-9999,-9999,-9999,2.896238088607788,2.830519199371338,2.6955134868621826,2.5414879322052,2.407829523086548,2.3103981018066406,2.254413604736328,2.242279291152954,2.2723803520202637,2.321164846420288,2.392136335372925,2.5037124156951904,2.6480813026428223,2.7804269790649414,2.859595775604248,-9999,-9999
-9999,-9999,-9999,2.7658274173736572,2.6307740211486816,2.4209694862365723,2.1936557292938232,2.0304245948791504,1.9243518114089966,1.863850474357605,1.8427176475524902,1.8567719459533691,1.9003349542617798,1.9765434265136719,2.0959606170654297,2.2651071548461914,2.4762189388275146,2.6115975379943848,-9999,-9999
-9999,-9999,2.6328554153442383,2.559023857116699,2.3359789848327637,2.024641513824463,1.6599195003509521,1.4858373403549194,1.3928536176681519,1.3448079824447632,1.3271541595458984,1.334224820137024,1.3648128509521484,1.4241775274276733,1.5276893377304077,1.7120336294174194,2.0810980796813965,2.2836344242095947,2.2849056720733643,-9999
-9999,-9999,2.4655754566192627,2.284899950027466,1.9631187915802002,1.5541425943374634,1.3021249771118164,1.1610419750213623,1.084586501121521,1.0459550619125366,1.0315027236938477,1.0363630056381226,1.060302495956421,1.1093766689300537,1.199682593345642,1.3685904741287231,1.7070749998092651,1.955051064491272,2.0681917667388916,-9999
-9999,-9999,2.236818313598633,1.95620596408844,1.5308921337127686,1.2472867965698242,1.0663738250732422,0.9594841599464417,0.8997675180435181,0.8693132996559143,0.857906699180603,0.8615955114364624,0.8807111978530884,0.920016884803772,0.9903370141983032,1.111907958984375,1.314239740371704,1.6005399227142334,1.7629607915878296,-9999
-9999,2.2305235862731934,2.047086238861084,1.5878257751464844,1.2657623291015625,1.0515987873077393,0.9153823852539062,0.8333823680877686,0.7864904999732971,0.7620639204978943,0.7528172135353088,0.7557785511016846,0.7710940837860107,0.8019316792488098,0.8548622727394104,0.9401892423629761,1.0698834657669067,1.2485240697860718,1.4536300897598267,-9999
-9999,2.1402792930603027,1.8966082334518433,1.4059873819351196,1.1133657693862915,0.9324080944061279,0.821824312210083,0.7554196715354919,0.7168018221855164,0.6961748600006104,0.6880760788917542,0.6901617050170898,0.7023512721061707,0.7267018556594849,0.7674529552459717,0.8311400413513184,0.9262065291404724,1.0613924264907837,1.2252719402313232,-9999
-9999,2.0219664573669434,1.7705156803131104,1.2953543663024902,1.0224310159683228,0.860727071762085,0.7647411823272705,0.7074451446533203,0.6737856268882751,0.6554350852966309,0.6478433012962341,0.6489688158035278,0.6586065888404846,0.6782399415969849,0.711066484451294,0.7626517415046692,0.8429983258247375,0.9734035730361938,1.0732024908065796,-9999
-9999,1.892345905303955,1.6534423828125,1.2146111726760864,0.9630571603775024,0.8159942626953125,0.7292658090591431,0.6775265336036682,0.6469851732254028,0.6300747394561768,0.6227059364318848,0.6229304075241089,0.6304821372032166,0.6465750932693481,0.673751711845398,0.7165580987930298,0.783341646194458,0.8893355131149292,0.9631469249725342,-9999
-9999,1.753544569015503,1.535976529121399,1.146045446395874,0.9187839031219482,0.7853785157203674,0.7059471607208252,0.6583091020584106,0.6300564408302307,0.6141341328620911,0.6069769263267517,0.6064247488975525,0.6123290657997131,0.6256629824638367,0.648484468460083,0.6845552921295166,0.7401937246322632,0.826726496219635,0.8895043134689331,-9999
-9999,1.608588457107544,1.415471076965332,1.0806337594985962,0.8808245062828064,0.7613986730575562,0.6891554594039917,0.6453613042831421,0.6192117929458618,0.6038612723350525,0.5963936448097229,0.5951549410820007,0.5997310280799866,0.6107643246650696,0.6299094557762146,0.6605032086372375,0.709208607673645,0.7836944460868835,0.8502220511436462,-9999
-9999,1.4693926572799683,1.298987865447998,1.0168784856796265,0.8452170491218567,0.7404589653015137,0.6759126782417297,0.6361469030380249,0.6113077402114868,0.5965210795402527,0.5889643430709839,0.5871644020080566,0.5905812978744507,0.5994948744773865,0.6150249242782593,0.6395439505577087,0.6774922013282776,0.7243477702140808,-9999,-9999
-9999,1.354576826095581,1.1982110738754272,0.9594634771347046,0.8129972815513611,0.7221857309341431,0.6652318239212036,0.6286067962646484,0.6053344011306763,0.5911710262298584,0.5836063623428345,0.5813060998916626,0.5836282968521118,0.5905284881591797,0.6025307774543762,0.6209444999694824,0.6479461193084717,0.6748603582382202,-9999,-9999
-9999,1.2813925743103027,1.113776445388794,0.912165105342865,0.785990834236145,0.7073363065719604,0.6560962200164795,0.6225900053977966,0.6008830070495605,0.5873708128929138,0.5798792839050293,0.577142059803009,0.5784395337104797,0.583469569683075,0.59227454662323,0.6052531599998474,0.6229893565177917,0.6400191783905029,0.6375039219856262,0.63713139295578
-9999,-9999,0.9984206557273865,0.8686785697937012,0.764602541923523,0.6954076290130615,0.649024248123169,0.6181358098983765,0.5977736115455627,0.5848617553710938,0.5774478912353516,0.5743376612663269,0.5747614502906799,0.5782451629638672,0.5844596028327942,0.5931599736213684,0.6037914156913757,0.6143940687179565,0.6186983585357666,0.6199907064437866
-9999,-9999,0.9525365829467773,0.8590459227561951,0.7554340958595276,0.688327968120575,0.6444962620735168,0.6153061985969543,0.5958937406539917,0.5834032297134399,0.5760234594345093,0.5726348161697388,0.5724371671676636,0.5748351812362671,0.5793007612228394,0.5853269100189209,0.5921632051467896,0.5983948111534119,0.6020263433456421,0.6035517454147339
-9999,-9999,-9999,0.8242332339286804,0.7462694048881531,0.6839151978492737,0.6420663595199585,0.613874077796936,0.594973623752594,0.5827014446258545,0.5753453969955444,0.5718015432357788,0.5712834000587463,0.5731342434883118,0.5767492055892944,0.5815290808677673,0.5867695212364197,0.5913910865783691,0.5944662690162659,0.5959240198135376

Step,97
Year,8.083302
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.7036197185516357,2.7186977863311768,-9999,-9999,3.083259105682373,3.1077184677124023,-9999,-9999,-9999
-9999,-9999,-9999,-9999,2.9028210639953613,2.82039213180542,2.7056334018707275,2.592862129211426,2.5052268505096436,2.457461357116699,2.4604337215423584,2.539144992828369,2.5856704711914062,2.621483087539673,2.7280235290527344,2.8982319831848145,2.9830269813537598,2.9990005493164062,-9999,-9999
-9999,-9999,-9999,2.878878593444824,2.8135733604431152,2.6790881156921387,2.525599956512451,2.392582893371582,2.296003580093384,2.2411441802978516,2.230553388595581,2.2622764110565186,2.3124332427978516,2.3846993446350098,2.4976208209991455,2.6432881355285645,2.776157855987549,2.8552703857421875,-9999,-9999
-9999,-9999,-9999,2.7483670711517334,2.6141645908355713,2.4055604934692383,2.1795458793640137,2.017317533493042,1.912184238433838,1.8527133464813232,1.8328208923339844,1.8480675220489502,1.8926210403442383,1.9696199893951416,2.089627742767334,2.259047508239746,2.469776153564453,2.604543685913086,-9999,-9999
-9999,-9999,2.6147842407226562,2.5418524742126465,2.3204572200775146,2.011251449584961,1.6490482091903687,1.476149559020996,1.3840081691741943,1.336722493171692,1.3198795318603516,1.3276443481445312,1.3587485551834106,1.4184021949768066,1.52193284034729,1.705845832824707,2.0735132694244385,2.274528741836548,2.2741587162017822,-9999
-9999,-9999,2.4485089778900146,2.269192934036255,1.94974946975708,1.5437183380126953,1.2934426069259644,1.153433084487915,1.077817440032959,1.0398439168930054,1.0259733200073242,1.0311838388442993,1.0553630590438843,1.1044565439224243,1.1944949626922607,1.3626827001571655,1.6996257305145264,1.9459807872772217,2.0579476356506348,-9999
-9999,-9999,2.22153639793396,1.9428786039352417,1.5206148624420166,1.2389694452285767,1.059365153312683,0.9534306526184082,0.8944219946861267,0.8645257949829102,0.8535850048065186,0.8575764298439026,0.8768242597579956,0.9160411357879639,0.9859912991523743,1.1067774295806885,1.3079828023910522,1.592695951461792,1.7540910243988037,-9999
-9999,2.2165884971618652,2.0338938236236572,1.5776118040084839,1.2576324939727783,1.044901728630066,0.9097592234611511,0.8285448551177979,0.78225177526474,0.7582868933677673,0.7494019269943237,0.7525897026062012,0.7679827213287354,0.7987200617790222,0.8513360619544983,0.9360805749893188,1.0648818016052246,1.2425146102905273,1.4466559886932373,-9999
-9999,2.1276113986968994,1.885273814201355,1.3976304531097412,1.1067657470703125,0.926988959312439,0.8173199892044067,0.7515876293182373,0.7134769558906555,0.6932241320610046,0.6853997707366943,0.6876486539840698,0.699887216091156,0.7241606712341309,0.7646883130073547,0.8279832601547241,0.9224734306335449,1.0568962097167969,1.2201303243637085,-9999
-9999,2.0110924243927,1.7610152959823608,1.2884624004364014,1.0170557498931885,0.8564053177833557,0.7611842751502991,0.7044602036476135,0.6712220907211304,0.6531682014465332,0.645783543586731,0.6470274925231934,0.6567012071609497,0.6762871742248535,0.708976149559021,0.7603225111961365,0.8403189182281494,0.9702304601669312,1.0696234703063965,-9999
-9999,1.8835785388946533,1.6458406448364258,1.2090635299682617,0.9587461352348328,0.8125940561294556,0.7265126705169678,0.675247311592102,0.645042896270752,0.6283609867095947,0.6211466789245605,0.6214584112167358,0.629039466381073,0.6451112031936646,0.6722171902656555,0.7148969173431396,0.7814883589744568,0.8871947526931763,0.960765540599823,-9999
