"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Anchovy

Step,61
Year,5.083313
-9999,-9999,0,0,0,0,8.342451095581055,7.309618949890137,6.482940196990967,5.662240505218506,4.935630798339844,4.639280796051025,4.872398376464844,5.716561317443848,7.002310276031494,8.63363265991211,0,0,0,-9999
-9999,-9999,0,0,0,8.391402244567871,6.851954460144043,5.668858051300049,4.554439544677734,3.4830217361450195,2.6576809883117676,2.2900211811065674,2.4095160961151123,3.0799448490142822,4.324013710021973,6.198322772979736,0,0,0,-9999
-9999,-9999,0,0,9.090275764465332,7.288489818572998,5.758616924285889,4.364007949829102,3.113180160522461,2.107513189315796,1.479406714439392,1.195752501487732,1.2332444190979004,1.6210007667541504,2.4676601886749268,3.8947041034698486,5.915318012237549,0,0,-9999
-9999,0,0,10.542617797851562,8.323490142822266,6.377738952636719,4.5878825187683105,3.0502195358276367,1.915947437286377,1.2015498876571655,0.8266816735267639,0.665084719657898,0.664204478263855,0.8522592782974243,1.3002715110778809,2.1592938899993896,3.5108513832092285,5.189035892486572,0,-9999
-9999,0,0,10.375723838806152,7.602913856506348,5.18784236907959,3.211378335952759,1.812867283821106,1.0055166482925415,0.6072123646736145,0.4321718215942383,0.35867252945899963,0.35860365629196167,0.43603503704071045,0.6448879241943359,1.0725183486938477,1.851491928100586,2.904639720916748,0,-9999
-9999,0,0,9.911513328552246,6.5370965003967285,3.9147305488586426,2.0463130474090576,0.9603222608566284,0.47056686878204346,0.2735348343849182,0.19629716873168945,0.16829124093055725,0.1687580645084381,0.19994650781154633,0.2833212614059448,0.47032925486564636,0.8282577395439148,0,0,-9999
-9999,0,0,8.63341236114502,5.114014148712158,2.7288661003112793,1.2420843839645386,0.5063008069992065,0.22253158688545227,0.11924276500940323,0.08224336802959442,0.06837300211191177,0.06760966032743454,0.07641753554344177,0.10222116112709045,0.16597694158554077,0.3020026683807373,0,0,-9999
-9999,0,0,6.401421546936035,3.436502456665039,1.6732417345046997,0.707904040813446,0.2685794532299042,0.10885443538427353,0.055462513118982315,0.033071476966142654,0.025263462215662003,0.022863328456878662,0.024158669635653496,0.030945567414164543,0.04754144325852394,0.09085752815008163,0,0,-9999
-9999,0,0,3.943124294281006,1.8779661655426025,0.8472086787223816,0.3513558804988861,0.13656944036483765,0.054009173065423965,0.02711658366024494,0.016244806349277496,0.01156182773411274,0.009456781670451164,0.008994127623736858,0.0099496990442276,0.013600452803075314,0.022919021546840668,0,0,-9999
-9999,0,0,2.1999456882476807,0.9085876941680908,0.38049519062042236,0.15925833582878113,0.0643044039607048,0.029339617118239403,0.015531237237155437,0.009539865888655186,0.0065239351242780685,0.004992281086742878,0.004327699076384306,0.004139518830925226,0.004697567783296108,0.006266096606850624,0,-9999,-9999
-9999,0,0,1.3159780502319336,0.4851767420768738,0.18356189131736755,0.07482807338237762,0.03366978093981743,0.01736949011683464,0.009946714155375957,0.006389413960278034,0.004414187744259834,0.0035325733479112387,0.003920402843505144,0.004449562635272741,0.005086265038698912,0.005805261433124542,0.006454375106841326,-9999,-9999
-9999,0,0,0.8897646069526672,0.3045695722103119,0.09916816651821136,0.040892038494348526,0.019242102280259132,0.010539598762989044,0.006409103516489267,0.004322136286646128,0.003798603778705001,0.004083640407770872,0.004539517220109701,0.005131098907440901,0.005831466987729073,0.006641462445259094,0.007572593633085489,0.008708642795681953,0.009249101392924786
