"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Mackerel

Step,61
Year,5.083313
-9999,0,0,1.7624658346176147,1.1260055303573608,0.7463966608047485,0.5018719434738159,0.3452494144439697,0.2563330829143524,0.2111402004957199,0.1907915621995926,0.18453076481819153,0.1888781189918518,0.2053966373205185,0.24013003706932068,0.30490413308143616,0.41552308201789856,0,0,-9999
-9999,0,0,1.538018822669983,0.9456585049629211,0.604241132736206,0.3913361728191376,0.263052761554718,0.1957133263349533,0.16331322491168976,0.14960411190986633,0.1452999711036682,0.14805074036121368,0.1574447602033615,0.17694664001464844,0.21432006359100342,0.2813413143157959,0,0,-9999
-9999,0,0,1.2679036855697632,0.760540246963501,0.4770430028438568,0.30810976028442383,0.2099301517009735,0.15991611778736115,0.13720282912254333,0.1264004409313202,0.12311984598636627,0.124363973736763,0.12998436391353607,0.14168670773506165,0.16292965412139893,0.2027800977230072,0,0,-9999
-9999,0,0,0.9742807745933533,0.5731629729270935,0.3603208661079407,0.24041564762592316,0.17329341173171997,0.1382972002029419,0.12261907756328583,0.11539396643638611,0.11289652436971664,0.11362219601869583,0.11748982965946198,0.12517403066158295,0.1388590782880783,0.16328684985637665,0,0,-9999
-9999,0,0,0.7262595295906067,0.4228784441947937,0.2718150317668915,0.19197773933410645,0.14806488156318665,0.12601438164710999,0.11492165923118591,0.10955706983804703,0.10753260552883148,0.10804060101509094,0.11095160990953445,0.1165962666273117,0.12620794773101807,0.14213499426841736,0,-9999,-9999
-9999,0,0,0.5632779002189636,0.33150359988212585,0.21897277235984802,0.16301210224628448,0.13402891159057617,0.11875055730342865,0.11038477718830109,0.10607101768255234,0.1043357104063034,0.10473745316267014,0.10737478733062744,0.11196517944335938,0.11909560859203339,0.12982885539531708,0.1409393846988678,-9999,-9999
-9999,0,0,0.4633830785751343,0.27897974848747253,0.18841882050037384,0.14733244478702545,0.12581497430801392,0.11403735727071762,0.10731720924377441,0.10370228439569473,0.10249579697847366,0.10308019816875458,0.10505892336368561,0.10846556723117828,0.11349361389875412,0.12046358734369278,0.1273956298828125,0.12686319649219513,0.1269323229789734
-9999,-9999,0,0.38958361744880676,0.24576489627361298,0.1724257618188858,0.1385309249162674,0.12096025794744492,0.11109595745801926,0.10538070648908615,0.10271885991096497,0.10169225186109543,0.1019924208521843,0.10343948751688004,0.10591375827789307,0.10933908820152283,0.11353995651006699,0.11780459433794022,0.11971241235733032,0.12034479528665543
-9999,-9999,0,0,0.22619973123073578,0.16260188817977905,0.13328978419303894,0.11800700426101685,0.10958141088485718,0.10497960448265076,0.10235863924026489,0.1012553796172142,0.10135553032159805,0.10243295878171921,0.10428600013256073,0.10672636330127716,0.10948002338409424,0.11200808733701706,0.11353233456611633,0.11419250816106796
-9999,-9999,-9999,0,0.21321426331996918,0.15800875425338745,0.1310257762670517,0.11677566915750504,0.10930155217647552,0.104799784719944,0.10220152884721756,0.10105346888303757,0.10105062276124954,0.10194274038076401,0.10349645465612411,0.10548089444637299,0.10763286054134369,0.10952229797840118,0.11079293489456177,0.11140231788158417

Step,73
Year,6.083309
