"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Whiting

Step,61
Year,5.083313
-9999,0.7557263970375061,0.917081892490387,1.2562617063522339,1.7394225597381592,2.282860040664673,2.801060676574707,3.234471082687378,3.49538516998291,3.5798943042755127,3.546452522277832,3.506666660308838,3.462055206298828,3.394440174102783,3.261042833328247,3.057997226715088,2.6852681636810303,2.3795716762542725,2.244473695755005,-9999
-9999,0.8968456387519836,1.0733951330184937,1.4568421840667725,1.9561347961425781,2.4887428283691406,2.9686150550842285,3.289041519165039,3.3688085079193115,3.2913107872009277,3.171152353286743,3.0821917057037354,3.0392632484436035,3.00799298286438,2.9575541019439697,2.857801675796509,2.6704704761505127,2.468233823776245,2.375204563140869,-9999
-9999,1.119969129562378,1.298417091369629,1.6918683052062988,2.1431901454925537,2.565924644470215,2.907463788986206,3.063403367996216,3.0061450004577637,2.8566629886627197,2.7210960388183594,2.6480603218078613,2.653977155685425,2.649444580078125,2.620777130126953,2.6176116466522217,2.521070957183838,2.4208924770355225,2.3728444576263428,-9999
-9999,1.42299485206604,1.6115909814834595,1.9891691207885742,2.318031072616577,2.570462465286255,2.716996192932129,2.7144272327423096,2.5664761066436768,2.3812177181243896,2.243483304977417,2.173444986343384,2.180328607559204,2.1832082271575928,2.1978936195373535,2.2096505165100098,2.2324814796447754,2.2380764484405518,2.2278103828430176,-9999
-9999,1.7468786239624023,1.9210206270217896,2.2393109798431396,2.440753221511841,2.5098156929016113,2.4749257564544678,2.3456974029541016,2.154062509536743,1.9616293907165527,1.8233354091644287,1.7429254055023193,1.7151520252227783,1.6906743049621582,1.6815712451934814,1.7030173540115356,1.7965168952941895,1.9461159706115723,2.0142123699188232,-9999
-9999,1.9490336179733276,2.0766546726226807,2.3095953464508057,2.3890140056610107,2.317816734313965,2.171937942504883,1.9904392957687378,1.7952814102172852,1.632432460784912,1.5189526081085205,1.43044114112854,1.3605873584747314,1.302817940711975,1.264512300491333,1.2613215446472168,1.306819200515747,1.4828526973724365,-9999,-9999
-9999,1.971331000328064,2.041311264038086,2.182399272918701,2.1656482219696045,2.026787042617798,1.8484222888946533,1.6628215312957764,1.5111534595489502,1.3984622955322266,1.3267078399658203,1.2451975345611572,1.154990315437317,1.0568902492523193,0.9896096587181091,0.9365280270576477,0.9136582016944885,0.8363059759140015,-9999,-9999
-9999,1.9701855182647705,1.9231317043304443,1.9704399108886719,1.9050012826919556,1.7417200803756714,1.552165150642395,1.3890774250030518,1.2794835567474365,1.2109249830245972,1.1515636444091797,1.0781830549240112,0.988031804561615,0.8928965330123901,0.8098119497299194,0.7393664717674255,0.6869364976882935,0.6392174363136292,0.6222102642059326,0.5649034380912781
-9999,-9999,1.7277660369873047,1.750891923904419,1.6764618158340454,1.506208062171936,1.3182032108306885,1.1757128238677979,1.0971834659576416,1.041318655014038,0.9948577284812927,0.9355003833770752,0.8621184825897217,0.7680532336235046,0.6884351968765259,0.6295561790466309,0.5727461576461792,0.5356560945510864,0.5096309781074524,0.5381112098693848
-9999,-9999,1.6681238412857056,1.6010874509811401,1.5079666376113892,1.3301390409469604,1.1417590379714966,1.0051509141921997,0.9331977367401123,0.8906882405281067,0.8693880438804626,0.8215558528900146,0.7544108629226685,0.6701374053955078,0.6059066653251648,0.5601451396942139,0.51991868019104,0.49852317571640015,0.5349639654159546,0.5557986497879028
-9999,-9999,-9999,1.4796526432037354,1.4174453020095825,1.2452356815338135,1.0579328536987305,0.9257941246032715,0.8605574369430542,0.8287983536720276,0.8098325133323669,0.7785387635231018,0.714411199092865,0.6341610550880432,0.5669471025466919,0.5367217063903809,0.49123361706733704,0.5186172127723694,0.5501195788383484,0.56779545545578

Step,97
Year,8.083302
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0577317476272583,1.03395414352417,-9999,-9999,0.9143656492233276,0.8565801978111267,-9999,-9999,-9999
-9999,-9999,-9999,-9999,1.1917110681533813,1.2678388357162476,1.400992512702942,1.4963854551315308,1.5410457849502563,1.553084135055542,1.3822901248931885,1.2605806589126587,1.2395339012145996,1.2210311889648438,1.1024998426437378,0.9730609655380249,0.878734290599823,0.8140291571617126,-9999,-9999
-9999,-9999,-9999,1.1234419345855713,1.2112165689468384,1.3155090808868408,1.4571619033813477,1.5834236145019531,1.7082284688949585,1.7969757318496704,1.8337984085083008,1.7842988967895508,1.7221004962921143,1.5671497583389282,1.3670125007629395,1.1515003442764282,0.9858366847038269,0.8958503007888794,-9999,-9999
-9999,-9999,-9999,1.1045488119125366,1.2019845247268677,1.3860942125320435,1.5954753160476685,1.8202742338180542,2.080125331878662,2.409792184829712,2.70461368560791,2.8060081005096436,2.673328399658203,2.289320707321167,1.8791489601135254,1.4792652130126953,1.194928765296936,1.1170153617858887,-9999,-9999
-9999,-9999,0.8838256597518921,1.029237151145935,1.198279857635498,1.4351717233657837,1.7050998210906982,2.0262398719787598,2.493928909301758,3.063276767730713,3.63232421875,3.8575923442840576,3.723848581314087,3.1732261180877686,2.492156744003296,1.9028857946395874,1.4886068105697632,1.3096120357513428,1.1590489149093628,-9999
-9999,-9999,0.8558220863342285,0.9717434048652649,1.20374596118927,1.5055657625198364,1.8351235389709473,2.2593977451324463,2.839219093322754,3.5261478424072266,4.168020248413086,4.475005149841309,4.3600921630859375,3.83284068107605,3.1367061138153076,2.3957085609436035,1.864587664604187,1.5344544649124146,1.3898428678512573,-9999
-9999,-9999,0.8518691658973694,0.9998494982719421,1.288367748260498,1.643086552619934,2.0628890991210938,2.5544958114624023,3.1058151721954346,3.6933648586273193,4.140452861785889,4.3807268142700195,4.318716049194336,3.965216875076294,3.418365240097046,2.785827159881592,2.248142719268799,1.8594951629638672,1.6981920003890991,-9999
-9999,0.6864925622940063,0.8607115745544434,1.0884363651275635,1.4696300029754639,1.9317445755004883,2.4092886447906494,2.909942388534546,3.350543260574341,3.685275077819824,3.868488311767578,3.948911666870117,3.9246511459350586,3.743391513824463,3.4450438022613525,3.0359745025634766,2.530707597732544,2.154026985168457,1.9902548789978027,-9999
-9999,0.7554823756217957,0.9166585206985474,1.2548390626907349,1.7356834411621094,2.2753682136535645,2.788881301879883,3.217435359954834,3.474458932876587,3.5564913749694824,3.521749973297119,3.4810781478881836,3.4359443187713623,3.3681819438934326,3.2355804443359375,3.0350418090820312,2.662818431854248,2.358548402786255,2.224181890487671,-9999
-9999,0.8951799869537354,1.071120262145996,1.4527866840362549,1.948944330215454,2.477294921875,2.9525039196014404,3.2690649032592773,3.346743106842041,3.268514394760132,3.148202419281006,3.059206247329712,3.016277313232422,2.984473943710327,2.9332661628723145,2.8335108757019043,2.6458780765533447,2.4441871643066406,2.351417303085327,-9999
-9999,1.1159106492996216,1.2933967113494873,1.6844067573547363,2.1323070526123047,2.551279306411743,2.889331817626953,3.0431220531463623,2.9853787422180176,2.836215019226074,2.7010855674743652,2.628624439239502,2.6361167430877686,2.6310102939605713,2.599777936935425,2.595663070678711,2.4966838359832764,2.3957760334014893,2.3474485874176025,-9999
-9999,1.4153672456741333,1.6026564836502075,1.9774211645126343,2.3034567832946777,2.553521156311035,2.6984517574310303,2.695436716079712,2.5481221675872803,2.3638081550598145,2.226827383041382,2.1576523780822754,2.1663224697113037,2.168928623199463,2.1816492080688477,2.189955234527588,2.2100019454956055,2.2139341831207275,2.2029898166656494,-9999
-9999,1.734954833984375,1.9077343940734863,2.2234551906585693,2.42324161529541,2.4917144775390625,2.457038640975952,2.3286666870117188,2.1382522583007812,1.9470878839492798,1.8097895383834839,1.7303056716918945,1.7040410041809082,1.6795710325241089,1.6693618297576904,1.6878573894500732,1.7783339023590088,1.924938678741455,1.991396188735962,-9999
-9999,1.9337265491485596,2.0603463649749756,2.2914774417877197,2.3705670833587646,2.300248384475708,2.155705690383911,1.9756428003311157,1.781999111175537,1.620481014251709,1.5080866813659668,1.4203544855117798,1.351122260093689,1.2934989929199219,1.2554247379302979,1.25106942653656,1.2943413257598877,1.4676448106765747,-9999,-9999
-9999,1.954643726348877,2.024186134338379,2.1644349098205566,2.14831805229187,2.0110223293304443,1.8343448638916016,1.6504215002059937,1.500229001045227,1.3889484405517578,1.3187049627304077,1.23786461353302,1.147925615310669,1.0496084690093994,0.9827579855918884,0.9294862151145935,0.9059264659881592,0.8292062878608704,-9999,-9999
-9999,1.9529293775558472,1.906524658203125,1.9538686275482178,1.8895008563995361,1.727975606918335,1.540313959121704,1.3789314031600952,1.2708961963653564,1.2040141820907593,1.1455869674682617,1.0726728439331055,0.9826725125312805,0.8872739672660828,0.8044124841690063,0.7341793179512024,0.681936502456665,0.6347528696060181,0.6185599565505981,0.5618265867233276
-9999,-9999,1.7128565311431885,1.7361226081848145,1.6627548933029175,1.4942896366119385,1.3082225322723389,1.1674879789352417,1.0908277034759521,1.0361137390136719,0.9902899265289307,0.9312773942947388,0.8580546379089355,0.76410973072052,0.6846705675125122,0.6259503960609436,0.5693926811218262,0.5325930714607239,0.5069147348403931,0.5353503823280334
-9999,-9999,1.6537986993789673,1.587634801864624,1.4956369400024414,1.3196274042129517,1.1331955194473267,0.9983322024345398,0.9281651377677917,0.8865913152694702,0.865728497505188,0.8181817531585693,0.7512287497520447,0.6671422719955444,0.6030413508415222,0.5573811531066895,0.5172978639602661,0.4960319399833679,0.5323588252067566,0.5531374216079712
-9999,-9999,-9999,1.4673488140106201,1.4058610200881958,1.2354038953781128,1.0500379800796509,0.919605553150177,0.856050968170166,0.8251266479492188,0.8065662980079651,0.775492250919342,0.7115658521652222,0.6315151453018188,0.5644561052322388,0.5342673659324646,0.4889370799064636,0.5161907076835632,0.5475742816925049,0.565191388130188

Step,109
Year,9.083297
