"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Shrimp

Step,61
Year,5.083313
-9999,1.6383178234100342,1.6124016046524048,1.4622304439544678,1.1359469890594482,0.7113404273986816,0.34607186913490295,0.13542120158672333,0.0518326573073864,0.02353832498192787,0.013963610865175724,0.010740162804722786,0.010632095858454704,0.013735249638557434,0.022963277995586395,0.04610350728034973,0.09145820885896683,0.1584702730178833,0.20326165854930878,-9999
-9999,1.57731294631958,1.4842954874038696,1.202064871788025,0.8083612322807312,0.43128687143325806,0.1718609482049942,0.053914595395326614,0.017000066116452217,0.006609906908124685,0.0036066321190446615,0.0026398813351988792,0,0,0.004842347465455532,0,0.02162933722138405,0.04094648361206055,0.05443568527698517,-9999
-9999,1.328473448753357,1.160169243812561,0.8064150810241699,0.46876388788223267,0.2182694375514984,0.07715298980474472,0.02105713076889515,0.0055358195677399635,0.0018803862622007728,0.0007186276488937438,0.0004453766450751573,0,0,0,0.0011852823663502932,0.003362106392160058,0.0073417779058218,0.010681026615202427,-9999
-9999,0.9224728345870972,0.7363025546073914,0.42531171441078186,0.20485132932662964,0.08385453373193741,0.02777017094194889,0.007318555377423763,0.0016041254857555032,0.0005184561596252024,0.00022464815992861986,0.000134736648760736,0,0,0,0.00016407246585004032,0.0003401636204216629,0.0008849114528857172,0.0014877207577228546,-9999
-9999,0.5718448162078857,0.4193556010723114,0.19642043113708496,0.0747130885720253,0.0263099055737257,0.008223152719438076,0.0020075752399861813,0.0005788168055005372,0.00022398520377464592,0.00011753074795706198,7.60011316742748E-05,5.8184221416013315E-05,5.196746496949345E-05,0,0,7.520487997680902E-05,0.00015532661927863955,-9999,-9999
-9999,0.37725332379341125,0.25540778040885925,0.10000070929527283,0.030863618478178978,0.008701936341822147,0.002298914361745119,0.0006909335497766733,0.00027085491456091404,0.00013615877833217382,0,0,0,7.875490700826049E-05,0,0,0.0001396895240759477,0,-9999,-9999
-9999,0.2699719965457916,0.16581207513809204,0.060740869492292404,0.01607697829604149,0.0031781629659235477,0.0008633427787572145,0.00030071576475165784,0.00014595218817703426,0,0,0,0,0.00014672265388071537,0.0001878267794381827,0.00022764825553167611,0.00026589789194986224,0.00031389069044962525,0,0
-9999,-9999,0.09587781131267548,0.03961079940199852,0.009816860780119896,0.0017380829667672515,0.0004354795964900404,0.00016234831127803773,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,0.048065099865198135,0.023796575143933296,0.006229687947779894,0.001048622652888298,0.000250982993748039,9.516269346931949E-05,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,0.016103938221931458,0.00436458270996809,0.0008156028343364596,0.0001942350500030443,7.531583833042532E-05,0,0,0,0,0,0,0,0,0,0,0,0

Step,73
Year,6.083309
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
