"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Benthos

Step,61
Year,5.083313
-9999,27.51333999633789,28.19559097290039,29.346298217773438,30.48418426513672,31.43716049194336,32.1903190612793,32.794979095458984,33.29963302612305,33.67706298828125,33.94527816772461,34.11003494262695,34.18778991699219,34.2286376953125,34.21083068847656,34.09800338745117,33.847660064697266,33.48225402832031,32.959476470947266,-9999
-9999,28.553070068359375,29.205135345458984,30.250818252563477,31.25733184814453,32.09756851196289,32.78374481201172,33.36357879638672,33.82722854614258,34.193721771240234,34.48175048828125,34.727684020996094,34.93742370605469,35.10710144042969,35.19987106323242,35.18732452392578,35.05792236328125,34.8311882019043,-9999,-9999
-9999,29.415504455566406,30.061847686767578,31.00460433959961,31.912822723388672,32.705848693847656,33.37477111816406,33.908729553222656,34.326324462890625,34.657318115234375,34.93793487548828,35.234249114990234,35.543399810791016,35.83352279663086,36.0405387878418,36.16336441040039,36.215084075927734,36.272613525390625,-9999,-9999
-9999,29.967002868652344,30.766582489013672,31.61281394958496,32.45520782470703,33.255035400390625,33.91086196899414,34.430625915527344,34.81678771972656,35.11778259277344,35.40174865722656,35.720664978027344,36.0709342956543,36.412776947021484,36.689117431640625,36.89072799682617,37.04182434082031,37.218414306640625,37.58389663696289,37.74089431762695
-9999,-9999,31.586055755615234,32.15671920776367,32.900123596191406,33.68959045410156,34.37376403808594,34.909271240234375,35.28660202026367,35.582454681396484,35.85769271850586,36.16999435424805,36.51746368408203,36.871795654296875,37.164241790771484,37.378231048583984,37.543235778808594,37.679534912109375,37.81477737426758,37.85777282714844
-9999,-9999,32.03426742553711,32.56563949584961,33.24015808105469,34.02519989013672,34.747962951660156,35.316829681396484,35.70435333251953,35.98863983154297,36.23682403564453,36.52896499633789,36.864295959472656,37.207740783691406,37.48775100708008,37.689334869384766,37.83588790893555,37.91945266723633,37.94136047363281,37.94350051879883
-9999,-9999,-9999,32.92897033691406,33.46898651123047,34.21263122558594,34.95125198364258,35.536407470703125,35.9251823425293,36.19938659667969,36.43636703491211,36.706241607666016,37.03252029418945,37.37015914916992,37.65018844604492,37.839839935302734,37.97970962524414,38.01508712768555,38.008934020996094,38.000205993652344

Step,85
Year,7.0833054
