"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Shrimp

Step,61
Year,5.083313
-9999,1.7462080717086792,1.6318575143814087,1.3605104684829712,1.0372918844223022,0.7078203558921814,0.4208329916000366,0.21985960006713867,0.11273323744535446,0.06570517271757126,0.040620796382427216,0.03198003023862839,0.029368504881858826,0.03059484250843525,0.037168316543102264,0.05217868834733963,0.08787868171930313,0.1298609972000122,0.15663397312164307,-9999
-9999,1.4552080631256104,1.3001115322113037,0.9881239533424377,0.6857797503471375,0.43877172470092773,0.2525096833705902,0.12963367998600006,0.06069394201040268,0.03450646996498108,0.022714979946613312,0.01759203150868416,0.015298726037144661,0.014796348288655281,0.015711180865764618,0.019415106624364853,0.02795591950416565,0.04509070888161659,0.05846671015024185,-9999
-9999,1.1458399295806885,0.9812592267990112,0.6715787649154663,0.414205402135849,0.24580582976341248,0.13742581009864807,0.0679057165980339,0.03646370396018028,0.02268342673778534,0.016431434080004692,0.013213303871452808,0.011561039835214615,0.01092580147087574,0.010619384236633778,0.011308803223073483,0.013143636286258698,0.018889442086219788,-9999,-9999
-9999,0.9307662844657898,0.7658687829971313,0.47924381494522095,0.2662549614906311,0.14138445258140564,0.07267377525568008,0.039842959493398666,0.02494622766971588,0.017686622217297554,0.014182056300342083,0.012105249799787998,0.01135081984102726,0.013448758982121944,0.01535777747631073,0.016870196908712387,0.017910229042172432,0.01868523471057415,-9999,-9999
-9999,0.7874320149421692,0.6171483993530273,0.3735474646091461,0.19219011068344116,0.08545669168233871,0.04454197734594345,0.026288025081157684,0.018313124775886536,0.01440680492669344,0.012493142858147621,0.013192510232329369,0.015770789235830307,0.018354766070842743,0.02076677791774273,0.02286181040108204,0.024707021191716194,0.026842884719371796,0.030989645048975945,0.032642364501953125
-9999,-9999,0.46934935450553894,0.30168989300727844,0.15019752085208893,0.063203826546669,0.03163766860961914,0.019316554069519043,0.014297254383563995,0.012177773751318455,0.014433749951422215,0.017017755657434464,0.019827350974082947,0.02270658127963543,0.025359496474266052,0.027608642354607582,0.02952122688293457,0.031201599165797234,0.03285953029990196,0.03349577635526657
-9999,-9999,0.3323437571525574,0.2338571846485138,0.11965993046760559,0.04909680411219597,0.024019628763198853,0.014788989908993244,0.012655256316065788,0.014906077645719051,0.017338000237941742,0.020038142800331116,0.022961866110563278,0.02593240700662136,0.028577733784914017,0.030696479603648186,0.032326001673936844,0.03338385373353958,0.03387703001499176,0.034030746668577194
-9999,-9999,-9999,0.19239452481269836,0.10016600787639618,0.043301694095134735,0.021131036803126335,0.013156545348465443,0.014045637100934982,0.01642870344221592,0.018938632681965828,0.021652724593877792,0.02459775097668171,0.027571264654397964,0.030180519446730614,0.0321425199508667,0.03358224406838417,0.034159716218709946,0.03428113833069801,0.034266725182533264

Step,73
Year,6.083309
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7217539548873901,1.720399022102356,-9999,-9999,1.7751789093017578,1.756683349609375,-9999,-9999,-9999
-9999,-9999,-9999,-9999,1.7266863584518433,1.736742377281189,1.7532390356063843,1.7545340061187744,1.749236822128296,1.749962568283081,1.7315316200256348,1.742807149887085,1.7606828212738037,1.7749115228652954,1.7805205583572388,1.7827569246292114,1.769286036491394,1.7537245750427246,-9999,-9999
-9999,-9999,-9999,1.7458767890930176,1.7549139261245728,1.7632098197937012,1.7712247371673584,1.76889169216156,1.7665324211120605,1.7602272033691406,1.76017165184021,1.7697819471359253,1.787644386291504,1.8029770851135254,1.8196576833724976,1.8241511583328247,1.8092252016067505,1.792378544807434,-9999,-9999
