"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Anchovy

Step,61
Year,5.083313

Step,73
Year,6.083309
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.752212524414062,11.740541458129883,-9999,-9999,11.981696128845215,11.845954895019531,-9999,-9999,-9999
-9999,-9999,-9999,-9999,11.829957008361816,11.901610374450684,12.03160572052002,12.052226066589355,12.006036758422852,11.979790687561035,11.809414863586426,11.855642318725586,11.977428436279297,12.084892272949219,12.102235794067383,12.066099166870117,11.978046417236328,11.921916961669922,-9999,-9999
-9999,-9999,-9999,11.971628189086914,11.978812217712402,11.956789016723633,11.94409465789795,11.877492904663086,11.80958080291748,11.741857528686523,11.738378524780273,11.805818557739258,11.945378303527832,12.078123092651367,12.218103408813477,12.274426460266113,12.27163314819336,12.262709617614746,-9999,-9999
-9999,-9999,-9999,12.113714218139648,12.029633522033691,11.924104690551758,11.653565406799316,11.39217472076416,11.124710083007812,10.852001190185547,10.631173133850098,10.580530166625977,10.773094177246094,11.169203758239746,11.650697708129883,12.08658218383789,12.48099422454834,12.815366744995117,-9999,-9999
-9999,-9999,12.394027709960938,12.297122955322266,12.051393508911133,11.554377555847168,10.593694686889648,10.004425048828125,9.428654670715332,8.752115249633789,8.07336139678955,7.759897232055664,7.948737144470215,8.672405242919922,9.656620025634766,10.702013969421387,12.104560852050781,12.84519100189209,13.03453540802002,-9999
-9999,-9999,12.585126876831055,12.339673042297363,11.84654426574707,10.769275665283203,9.867569923400879,9.007207870483398,8.014029502868652,6.878245830535889,5.853991985321045,5.331331729888916,5.466693878173828,6.286116600036621,7.590151786804199,9.173723220825195,11.049643516540527,12.222082138061523,12.756316184997559,-9999
-9999,-9999,13.038566589355469,12.463183403015137,11.320923805236816,10.304570198059082,9.219475746154785,7.985089302062988,6.624918460845947,5.282095909118652,4.261317253112793,3.7197513580322266,3.766908645629883,4.420757293701172,5.628711700439453,7.237766265869141,8.992918014526367,10.7531156539917,11.634105682373047,-9999
-9999,14.341781616210938,13.765276908874512,12.267142295837402,11.098087310791016,9.795939445495605,8.279918670654297,6.63608980178833,5.094840049743652,3.8595564365386963,3.0562307834625244,2.648038148880005,2.62614369392395,3.0508761405944824,3.922422170639038,5.248701572418213,6.854318141937256,8.400308609008789,9.59544563293457,-9999
