"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapEffort
Fleet name,Shrimpers

Step,61
Year,5.083313
-9999,0.55862957239151,0.4392928183078766,0.2668800950050354,0.13788272440433502,0.06167338043451309,0.03227934241294861,0.01907418482005596,0.013254662044346333,0,0,0,0,0.012956250458955765,0.014623884111642838,0.01606271229684353,0.01731692999601364,0.0187526885420084,0,0
-9999,-9999,0.33590006828308105,0.2164379060268402,0.10813580453395844,0.045760154724121094,0.02296539396047592,0.014002308249473572,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,0.23864521086215973,0.16833466291427612,0.08640383183956146,0.035615161061286926,0.017438292503356934,0.010691491886973381,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,0.13891734182834625,0.07257413119077682,0.03145984932780266,0.015345378778874874,0.009494039230048656,0,0,0,0,0,0,0,0,0,0,0,0

Step,109
Year,9.083297
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1895020008087158,1.1885340213775635,-9999,-9999,1.2245793342590332,1.2116358280181885,-9999,-9999,-9999
-9999,-9999,-9999,-9999,1.1893419027328491,1.1967567205429077,1.2089611291885376,1.2109415531158447,1.2085565328598022,1.2102066278457642,1.1977943181991577,1.20536208152771,1.217623233795166,1.2274034023284912,1.2305703163146973,1.2309843301773071,1.2211023569107056,1.2102036476135254,-9999,-9999
-9999,-9999,-9999,1.2026368379592896,1.2091981172561646,1.2157118320465088,1.2223960161209106,1.2221544981002808,1.222214937210083,1.2190511226654053,1.2197662591934204,1.226706862449646,1.2389583587646484,1.2489960193634033,1.2595075368881226,1.2614091634750366,1.2500903606414795,1.237859845161438,-9999,-9999
-9999,-9999,-9999,1.218040943145752,1.2267396450042725,1.242087721824646,1.2461024522781372,1.2406312227249146,1.2196321487426758,1.1844714879989624,1.1488673686981201,1.135362982749939,1.1549402475357056,1.2014398574829102,1.2518062591552734,1.2781946659088135,1.2799745798110962,1.2862253189086914,-9999,-9999
-9999,-9999,1.2233633995056152,1.2369474172592163,1.2520934343338013,1.2620024681091309,1.2532429695129395,1.2197903394699097,1.1500285863876343,1.0463438034057617,0.9385491609573364,0.8861342668533325,0.9088865518569946,1.0085123777389526,1.1368136405944824,1.2277333736419678,1.2770586013793945,1.2927061319351196,1.2794251441955566,-9999
-9999,-9999,1.2377631664276123,1.2528575658798218,1.2755908966064453,1.2768326997756958,1.2433457374572754,1.1624751091003418,1.026055932044983,0.851299524307251,0.6924672722816467,0.6116983890533447,0.6287543773651123,0.746985137462616,0,1.0934733152389526,1.208186149597168,1.2633380889892578,1.2778854370117188,-9999
-9999,-9999,1.2699493169784546,1.2871350049972534,1.2977569103240967,1.273842692375183,1.1926852464675903,1.0481399297714233,0.8559512495994568,0.6540833115577698,0.5004461407661438,0.4206494987010956,0.4257795810699463,0.5164034962654114,0.6827970147132874,0.8776271343231201,1.0443205833435059,1.157042145729065,1.2031891345977783,-9999
-9999,1.2849737405776978,1.3083736896514893,1.3163105249404907,1.2996383905410767,1.2182114124298096,1.063537836074829,0.8554981350898743,0.6419915556907654,0.46567046642303467,0.35108092427253723,0.2938016355037689,0.2906509339809418,0.3476605713367462,0.46566876769065857,0,0.8154209852218628,0.9563851356506348,1.026323914527893,-9999
-9999,1.318265676498413,1.3315571546554565,1.3196252584457397,1.2446413040161133,1.0785434246063232,0.8495976328849792,0.6108073592185974,0.41969600319862366,0.2955922484397888,0.22834385931491852,0.1959340125322342,0.19425031542778015,0.22412176430225372,0.2960948050022125,0,0.5609232187271118,0.6962605118751526,0.7681823968887329,-9999
-9999,1.3442000150680542,1.3352197408676147,1.2747633457183838,1.1273448467254639,0.8958917260169983,0.6282674670219421,0.3956694006919861,0.24670261144638062,0.16760744154453278,0.13006466627120972,0.11464692652225494,0.11421667784452438,0.12952201068401337,0.16668851673603058,0.23488624393939972,0.3291676938533783,0.43161463737487793,0.48783430457115173,-9999
-9999,1.3225890398025513,1.2851674556732178,1.1601251363754272,0.9554125666618347,0.7016210556030273,0.44584348797798157,0.2516593635082245,0.14249204099178314,0.08957292884588242,0.06662949174642563,0.05723864585161209,0,0,0.07712478190660477,0,0.16164450347423553,0.2217441201210022,0.2552993595600128,-9999
-9999,1.2187870740890503,1.141250729560852,0.9550637006759644,0.7319239377975464,0.502575159072876,0.30096912384033203,0.1584978997707367,0.0819554552435875,0.04814615845680237,0.030028540641069412,0.023724228143692017,0,0,0,0.038377001881599426,0.06429844349622726,0.09483910351991653,0.11434679478406906,-9999
-9999,1.0213340520858765,0.9146276116371155,0.6982541084289551,0.4874590039253235,0.31396353244781494,0.18198540806770325,0.09416964650154114,0.04454439505934715,0.02551034837961197,0.01687244512140751,0.013068057596683502,0,0,0,0.014288046397268772,0.02057383768260479,0.03323005512356758,0.04323596507310867,-9999
-9999,0.8096449971199036,0.6952236890792847,0.47821754217147827,0.29680758714675903,0.1773126870393753,0.09983853250741959,0.04979496821761131,0.026933902874588966,0.016808783635497093,0.012170064263045788,0.009739287197589874,0.008461990393698215,0.007943587377667427,0,0,0.009495151229202747,0.013667321763932705,-9999,-9999
-9999,0.6619924306869507,0.5464444160461426,0.34378424286842346,0.19221410155296326,0.10277436673641205,0.053287018090486526,0.02939976193010807,0.01844893954694271,0.013043941929936409,0,0,0,0.009636016562581062,0,0,0.012708415277302265,0,-9999,-9999
-9999,0.5626269578933716,0.4430936872959137,0.26965388655662537,0.13959571719169617,0.06262382864952087,0.03284892812371254,0.019427990540862083,0.013489552773535252,0,0,0,0,0.01301756501197815,0.014673474244773388,0.016098223626613617,0.0173350777477026,0.01874547265470028,0,0
-9999,-9999,0.3395504057407379,0.21903112530708313,0.10961207002401352,0.04650992527604103,0.02337479218840599,0.014246074482798576,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,0.2415505051612854,0.1705618053674698,0.08767207711935043,0.03621581196784973,0.01774255558848381,0.010859949514269829,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,0.1409231424331665,0.07373577356338501,0.03200506046414375,0.015610302798449993,0.009633797220885754,0,0,0,0,0,0,0,0,0,0,0,0

