"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Detritus

Step,61
Year,5.083313
-9999,-9999,9.995712280273438,10.059664726257324,10.185540199279785,10.224882125854492,10.22353458404541,10.21156120300293,10.204998970031738,10.200199127197266,10.197937965393066,10.194269180297852,10.197195053100586,10.203710556030273,10.20039176940918,10.178070068359375,10.113441467285156,9.991069793701172,9.933366775512695,-9999
-9999,9.929919242858887,9.954146385192871,10.136628150939941,10.184560775756836,10.187575340270996,10.191476821899414,10.2006196975708,10.215902328491211,10.229532241821289,10.24026870727539,10.24496841430664,10.24567699432373,10.246644020080566,10.238748550415039,10.211912155151367,10.181447982788086,10.114388465881348,10.007372856140137,-9999
-9999,9.856136322021484,9.901938438415527,10.093609809875488,10.136346817016602,10.157374382019043,10.183713912963867,10.213312149047852,10.238365173339844,10.257063865661621,10.271855354309082,10.279379844665527,10.281235694885254,10.279170036315918,10.271810531616211,10.247852325439453,10.230435371398926,10.180413246154785,10.100090980529785,-9999
-9999,9.750151634216309,9.817068099975586,10.032218933105469,10.109559059143066,10.158193588256836,10.204154014587402,10.242612838745117,10.268022537231445,10.284276008605957,10.29392147064209,10.29748821258545,10.29500675201416,10.293767929077148,10.292951583862305,10.28369426727295,10.269599914550781,10.225628852844238,10.194098472595215,-9999
-9999,9.66399097442627,9.749408721923828,9.99635124206543,10.106537818908691,10.17581558227539,10.231834411621094,10.272113800048828,10.297551155090332,10.312948226928711,10.316634178161621,10.311033248901367,10.287121772766113,10.284000396728516,10.298059463500977,10.287078857421875,10.293830871582031,10.278511047363281,10.274447441101074,-9999
-9999,9.6488037109375,9.754051208496094,10.014002799987793,10.13624382019043,10.207636833190918,10.2581787109375,10.294707298278809,10.321908950805664,10.3373441696167,10.34225845336914,10.335293769836426,10.311356544494629,10.306854248046875,10.308226585388184,10.319924354553223,10.313685417175293,10.30661678314209,10.32403564453125,-9999
-9999,9.738678932189941,9.849148750305176,10.086461067199707,10.19778823852539,10.252607345581055,10.286331176757812,10.312808990478516,10.336124420166016,10.349471092224121,10.354072570800781,10.351893424987793,10.340508460998535,10.343467712402344,10.352252006530762,10.36269760131836,10.350407600402832,10.319782257080078,10.376189231872559,-9999
-9999,9.864155769348145,9.963918685913086,10.167366981506348,10.262344360351562,10.299286842346191,10.316761016845703,10.331389427185059,10.34267807006836,10.349119186401367,10.348407745361328,10.351778030395508,10.358205795288086,10.368830680847168,10.379493713378906,10.388471603393555,10.391656875610352,10.332337379455566,-9999,-9999
-9999,9.95004940032959,10.041116714477539,10.2183837890625,10.302096366882324,10.333919525146484,10.341117858886719,10.344613075256348,10.341893196105957,10.336435317993164,10.323040008544922,10.326925277709961,10.341414451599121,10.365368843078613,10.379341125488281,10.397522926330566,10.41299057006836,10.456135749816895,-9999,-9999
-9999,10.01285457611084,10.09887981414795,10.243379592895508,10.319402694702148,10.35569953918457,10.35854721069336,10.355775833129883,10.343804359436035,10.327406883239746,10.320123672485352,10.324515342712402,10.338211059570312,10.357137680053711,10.373927116394043,10.391410827636719,10.406116485595703,10.416891098022461,10.376641273498535,10.383769989013672
-9999,-9999,10.160490036010742,10.257604598999023,10.327101707458496,10.362771034240723,10.370622634887695,10.36503791809082,10.345574378967285,10.335086822509766,10.328251838684082,10.330182075500488,10.337188720703125,10.354416847229004,10.367796897888184,10.377134323120117,10.389917373657227,10.396533966064453,10.394509315490723,10.376786231994629
-9999,-9999,10.239490509033203,10.28006362915039,10.336990356445312,10.375,10.388040542602539,10.384980201721191,10.368234634399414,10.355762481689453,10.341279029846191,10.341485977172852,10.34745979309082,10.360093116760254,10.365903854370117,10.369415283203125,10.375983238220215,10.379837989807129,10.363303184509277,10.355620384216309
-9999,-9999,-9999,10.288541793823242,10.338628768920898,10.375638961791992,10.392928123474121,10.390840530395508,10.372330665588379,10.357576370239258,10.345332145690918,10.338919639587402,10.345039367675781,10.356304168701172,10.363999366760254,10.360796928405762,10.371216773986816,10.3583345413208,10.348901748657227,10.344871520996094

Step,121
Year,10.083293
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.053732872009277,10.058122634887695,-9999,-9999,9.968602180480957,9.990517616271973,-9999,-9999,-9999
-9999,-9999,-9999,-9999,9.980032920837402,9.981249809265137,9.973343849182129,9.985757827758789,10.005036354064941,10.010379791259766,10.05831241607666,10.042207717895508,10.019895553588867,10.015917778015137,10.014328956604004,9.993886947631836,10.000825881958008,10.022571563720703,-9999,-9999
-9999,-9999,-9999,9.964749336242676,9.960911750793457,9.971753120422363,9.984140396118164,9.999667167663574,9.99873161315918,9.992053031921387,9.975985527038574,9.961424827575684,9.949012756347656,9.96254825592041,9.96888256072998,9.973832130432129,9.987300872802734,10.005256652832031,-9999,-9999
-9999,-9999,-9999,9.965835571289062,9.975269317626953,9.985569953918457,10.01938247680664,10.026192665100098,10.013110160827637,9.979253768920898,9.941459655761719,9.919967651367188,9.916821479797363,9.940292358398438,9.957236289978027,9.975688934326172,9.971471786499023,9.94157886505127,-9999,-9999
-9999,-9999,9.984073638916016,9.978002548217773,10.003181457519531,10.0631685256958,10.180954933166504,10.189558982849121,10.15311336517334,10.109097480773926,10.071590423583984,10.059353828430176,10.059924125671387,10.08072280883789,10.104141235351562,10.102288246154785,9.982938766479492,9.937249183654785,9.976242065429688,-9999
-9999,-9999,9.998578071594238,10.021554946899414,10.072031021118164,10.194509506225586,10.234587669372559,10.22260856628418,10.190703392028809,10.163254737854004,10.14204216003418,10.133625030517578,10.137611389160156,10.150056838989258,10.147406578063965,10.130388259887695,10.001209259033203,9.941932678222656,9.928767204284668,-9999
-9999,-9999,9.993356704711914,10.056913375854492,10.182504653930664,10.221819877624512,10.2202730178833,10.208355903625488,10.202302932739258,10.198602676391602,10.197450637817383,10.194646835327148,10.197675704956055,10.20352554321289,10.199164390563965,10.175883293151855,10.110586166381836,9.98718547821045,9.929159164428711,-9999
-9999,9.927091598510742,9.951051712036133,10.133339881896973,10.181200981140137,10.184070587158203,10.187993049621582,10.197616577148438,10.213704109191895,10.22822093963623,10.23954963684082,10.244729995727539,10.245755195617676,10.246528625488281,10.238101959228516,10.210177421569824,10.179126739501953,10.111281394958496,10.003335952758789,-9999
-9999,9.852474212646484,9.897897720336914,10.089865684509277,10.132586479187012,10.153884887695312,10.180866241455078,10.211492538452148,10.237473487854004,10.25664234161377,10.271403312683105,10.27902603149414,10.281065940856934,10.279230117797852,10.271767616271973,10.24708366394043,10.229083061218262,10.178142547607422,10.096981048583984,-9999
-9999,9.745160102844238,9.811944007873535,10.027776718139648,10.105433464050293,10.15479850769043,10.202102661132812,10.242135047912598,10.268415451049805,10.284809112548828,10.294262886047363,10.297737121582031,10.295307159423828,10.294382095336914,10.293923377990723,10.28454875946045,10.270062446594238,10.224987983703613,10.192968368530273,-9999
-9999,9.658416748046875,9.743807792663574,9.991568565368652,10.102397918701172,10.17269229888916,10.230401992797852,10.27227783203125,10.298336029052734,10.31372356414795,10.317244529724121,10.311602592468262,10.287378311157227,10.284653663635254,10.299782752990723,10.289140701293945,10.296358108520508,10.280496597290039,10.276115417480469,-9999
-9999,9.642951965332031,9.74837875366211,10.00982666015625,10.132901191711426,10.205349922180176,10.257356643676758,10.295080184936523,10.322487831115723,10.337662696838379,10.342437744140625,10.335495948791504,10.311280250549316,10.307158470153809,10.3095064163208,10.322772979736328,10.317647933959961,10.310748100280762,10.327692031860352,-9999
-9999,9.733355522155762,9.844449043273926,10.08385944366455,10.196250915527344,10.251872062683105,10.286370277404785,10.313213348388672,10.336305618286133,10.349332809448242,10.353802680969238,10.35165023803711,10.340036392211914,10.343253135681152,10.352710723876953,10.36475944519043,10.354083061218262,10.324721336364746,10.380227088928223,-9999
-9999,9.859808921813965,9.960396766662598,10.166362762451172,10.262500762939453,10.299744606018066,10.317204475402832,10.331603050231934,10.34255313873291,10.3487548828125,10.347955703735352,10.351371765136719,10.357904434204102,10.36879825592041,10.379581451416016,10.389419555664062,10.394006729125977,10.336654663085938,-9999,-9999
-9999,9.94607925415039,10.038113594055176,10.21805191040039,10.302804946899414,10.33456802368164,10.341370582580566,10.344520568847656,10.341617584228516,10.335997581481934,10.3223876953125,10.326340675354004,10.341014862060547,10.365400314331055,10.379499435424805,10.398179054260254,10.414407730102539,10.457259178161621,-9999,-9999
-9999,10.009689331054688,10.096227645874023,10.243185997009277,10.320220947265625,10.35622787475586,10.358530044555664,10.355391502380371,10.343253135681152,10.32662296295166,10.319400787353516,10.323923110961914,10.337833404541016,10.35726261138916,10.374372482299805,10.39226245880127,10.407472610473633,10.418675422668457,10.379499435424805,10.386826515197754
-9999,-9999,10.158061027526855,10.257442474365234,10.32805061340332,10.363286972045898,10.370424270629883,10.364388465881348,10.344609260559082,10.334150314331055,10.327486038208008,10.329626083374023,10.33686637878418,10.35433292388916,10.368061065673828,10.377878189086914,10.391152381896973,10.398301124572754,10.396839141845703,10.379438400268555
-9999,-9999,10.238932609558105,10.280339241027832,10.338048934936523,10.375444412231445,10.387571334838867,10.383960723876953,10.366905212402344,10.354589462280273,10.340494155883789,10.340921401977539,10.347088813781738,10.359914779663086,10.366086959838867,10.370079040527344,10.377180099487305,10.38145923614502,10.365327835083008,10.357805252075195
-9999,-9999,-9999,10.288801193237305,10.339664459228516,10.376086235046387,10.392361640930176,10.389744758605957,10.370975494384766,10.35647201538086,10.344590187072754,10.338451385498047,10.344727516174316,10.356173515319824,10.364200592041016,10.361519813537598,10.372297286987305,10.35981559753418,10.350629806518555,10.34669303894043

