"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapEffort
Fleet name,Seiners

Step,61
Year,5.083313
-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,0,0,0,0,3.9907689094543457,3.6935553550720215,3.473911762237549,3.272191286087036,3.0981178283691406,3.032135009765625,3.105055093765259,3.3293042182922363,3.654707193374634,4.068045616149902,0,0,0,-9999
-9999,-9999,0,0,0,3.93491268157959,3.4933083057403564,3.162961483001709,2.8610541820526123,2.560755968093872,2.3088767528533936,2.191850423812866,2.2459990978240967,2.4830427169799805,0.31900185346603394,3.3960630893707275,0,0,0,-9999
-9999,-9999,0,0,4.042715072631836,3.545257091522217,3.1257550716400146,2.7394158840179443,2.367225170135498,2.026142120361328,1.7778401374816895,1.6552056074142456,1.6841683387756348,1.8733997344970703,2.220503568649292,2.708146572113037,3.3035831451416016,0,0,-9999
-9999,0,0,4.316442012786865,3.748047113418579,3.2472243309020996,2.768017053604126,2.308936357498169,1.906280279159546,1.595802664756775,1.400144100189209,1.3078681230545044,1.3170764446258545,1.444860577583313,1.6972846984863281,0.4634675681591034,2.5797359943389893,3.104485511779785,0,-9999
-9999,0,0,4.179692268371582,3.5241897106170654,2.9187815189361572,2.3491175174713135,1.8486378192901611,1.472646713256836,1.2335578203201294,1.1069921255111694,1.0509467124938965,1.0589665174484253,1.1350773572921753,1.3025838136672974,0.3503207266330719,1.9657881259918213,2.400547981262207,0,-9999
-9999,0,0,4.037243843078613,3.26126766204834,2.565197706222534,1.9407100677490234,1.4436438083648682,1.1262558698654175,0.9545407891273499,0.8733779788017273,0.843694269657135,0.8510363101959229,0.898402750492096,1.0011487007141113,1.1840848922729492,1.4583388566970825,0,0,-9999
-9999,0,0,3.770260810852051,2.9186742305755615,2.199695348739624,1.594109296798706,1.154028058052063,0.899929404258728,0.7717865705490112,0.7158477306365967,0.6952333450317383,0.3110629618167877,0.4030829966068268,0.7820990085601807,0.1977921426296234,1.0680408477783203,0,0,-9999
-9999,0,0,3.305230140686035,2.4694924354553223,1.8116035461425781,1.3020122051239014,0.9519011974334717,0.7582529187202454,0.667926549911499,0.6229554414749146,0.6074790358543396,0.4051111936569214,0.5523895025253296,0.43552711606025696,0.7113183736801147,0.8183243274688721,0,0,-9999
-9999,0,0,2.702785015106201,1.9488009214401245,1.416838526725769,1.0445895195007324,0.8043980598449707,0.6694718599319458,0.6089724898338318,0.5804678797721863,0.5691695213317871,0.2526383697986603,0.4488356113433838,0.3973187804222107,0.6303211450576782,0.6900513172149658,0,0,-9999
-9999,0,0,2.1480422019958496,1.5034806728363037,1.1026251316070557,0.8530519008636475,0.6991776823997498,0.6193963289260864,0.5790188312530518,0.5591773986816406,0.550571620464325,0.5499612092971802,0.5563280582427979,0.37984901666641235,0.32943180203437805,0.6302394270896912,0,-9999,-9999
-9999,0,0,1.7709790468215942,1.228764533996582,0.9130386114120483,0.7376286387443542,0.6417207717895508,0.5904317498207092,0.5620167255401611,0.36472541093826294,0.42022040486335754,0.06002232804894447,0.5473180413246155,0.2485809028148651,0.2565416097640991,0.6028990149497986,0.08975300192832947,-9999,-9999
-9999,0,0,1.5363354682922363,1.0719395875930786,0.8035883903503418,0.6769694685935974,0.6089779734611511,0.5718109607696533,0.3669693171977997,0.47891178727149963,0.5350413918495178,0.41758885979652405,0.5424986481666565,0.5517612099647522,0.5649451613426208,0.5825365781784058,0.5996833443641663,0.428505539894104,0.600737988948822
-9999,-9999,0,1.3586229085922241,0.9721604585647583,0.7488790154457092,0.6440620422363281,0.590156078338623,0.3112913966178894,0.48280078172683716,0.5362195372581482,0.5337428450584412,0.4755033254623413,0.41944459080696106,0.36422693729400635,0.3705088198184967,0.3779884874820709,0.4496919512748718,0.5187419056892395,0.5855305790901184
-9999,-9999,0,0,0.9064230918884277,0.7139323949813843,0.6243605613708496,0.5786300301551819,0.3697569668292999,0.5426459312438965,0.5358504056930542,0.5332128405570984,0.5339441299438477,0.5374020338058472,0.5429493188858032,0.5499837398529053,0.5577146410942078,0.5647144913673401,0.5690250992774963,0.5709401369094849
-9999,-9999,-9999,0,0.8651846051216125,0.6984508633613586,0.6162281036376953,0.5740415453910828,0.3694641590118408,0.542473554611206,0.5357525944709778,0.5330156087875366,0.5335044264793396,0.5365143418312073,0.5413284301757812,0.5472315549850464,0.5534709692001343,0.5588502883911133,0.5624706745147705,0.5642197728157043

Step,97
Year,8.083302
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,0,0,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,0,0,0,0,3.9858973026275635,3.6895623207092285,3.4708776473999023,3.2702903747558594,3.0975501537323,3.0328452587127686,3.1069304943084717,3.332228660583496,3.6583776473999023,4.072021484375,0,0,0,-9999
-9999,-9999,0,0,0,3.93000864982605,3.4894447326660156,3.159946918487549,2.8590199947357178,2.5596559047698975,2.308669328689575,2.1923625469207764,2.247316598892212,2.4852488040924072,0.31932979822158813,3.3994579315185547,0,0,0,-9999
-9999,-9999,0,0,4.037927627563477,3.5414559841156006,3.122697353363037,2.7371578216552734,2.365772008895874,2.025404930114746,1.7777541875839233,1.6556280851364136,1.6851589679718018,1.8751041889190674,2.222931385040283,2.711057424545288,3.3067572116851807,0,0,-9999
-9999,0,0,4.312166690826416,3.7446792125701904,3.2444183826446533,2.7657997608184814,2.307311534881592,1.9052238464355469,1.5952215194702148,1.4000086784362793,1.3080947399139404,1.317672610282898,1.4459763765335083,1.6990201473236084,0.4639965891838074,2.5826566219329834,3.1078169345855713,0,-9999
-9999,0,0,4.177006244659424,3.522043228149414,2.9169514179229736,2.3476791381835938,1.8475261926651,1.4718044996261597,1.2329546213150024,1.1066794395446777,1.050887107849121,1.0591681003570557,1.1356066465377808,1.303604006767273,0.35069185495376587,1.9683088064193726,2.403752088546753,0,-9999
-9999,0,0,4.036122798919678,3.2603583335876465,2.564425468444824,1.9399945735931396,1.4429007768630981,1.1254987716674805,0.9538395404815674,0.8728209137916565,0.8432938456535339,0.8507945537567139,0.8983697295188904,1.0014554262161255,1.1849623918533325,1.460033655166626,0,0,-9999
-9999,0,0,3.7707791328430176,2.9189891815185547,2.1998491287231445,1.5939671993255615,1.1535593271255493,0.8992645144462585,0.7710612416267395,0.7151719331741333,0.6946186423301697,0.3108212649822235,0.4028323292732239,0.7818237543106079,0.19780991971492767,1.0687336921691895,0,0,-9999
-9999,0,0,3.3072242736816406,2.470801591873169,1.8123944997787476,1.3022308349609375,0.951631486415863,0.7577157616615295,0.6673023700714111,0.622326135635376,0.6068594455718994,0.40470391511917114,0.5518695116043091,0.4351865351200104,0.71096271276474,0.8182768821716309,0,0,-9999
-9999,0,0,2.7057456970214844,1.9506504535675049,1.417829155921936,1.0449050664901733,0.8042545914649963,0.6690943837165833,0.6085002422332764,0.5799694657325745,0.5686615705490112,0.25240907073020935,0.4484345614910126,0.396982342004776,0.6298556923866272,0.6896645426750183,0,0,-9999
-9999,0,0,2.1513946056365967,1.5053317546844482,1.1035038232803345,0.8533300757408142,0.6991073489189148,0.6191458106040955,0.5786869525909424,0.5588191747665405,0.5501983165740967,0.5495780110359192,0.5559391379356384,0.3795854449272156,0.32921019196510315,0.6298257112503052,0,-9999,-9999
-9999,0,0,1.7746038436889648,1.2305759191513062,0.9138214588165283,0.7378968596458435,0.6417071223258972,0.5902823805809021,0.561799168586731,0.3645622730255127,0.4200177490711212,0.059992797672748566,0.547065794467926,0.24847349524497986,0.25643616914749146,0.6026461124420166,0.08971267193555832,-9999,-9999
-9999,0,0,1.5400261878967285,1.0737392902374268,0.8043330907821655,0.6772375106811523,0.6090080142021179,0.5717291831970215,0.3668754994869232,0.47876372933387756,0.5348734259605408,0.41746774315834045,0.5423583388328552,0.5516366958618164,0.5648345351219177,0.5824325680732727,0.5995905995368958,0.42850300669670105,0.6007750034332275
-9999,-9999,0,1.3622043132781982,0.9739114046096802,0.7496169805526733,0.6443371772766113,0.5902191996574402,0.3112693428993225,0.4827200472354889,0.5361249446868896,0.5336523056030273,0.47543245553970337,0.4193951487541199,0.364197701215744,0.37049394845962524,0.3779877722263336,0.4497089385986328,0.5187959671020508,0.58561772108078
-9999,-9999,0,0,0.908067524433136,0.7146267294883728,0.6246278882026672,0.5787041187286377,0.3697517514228821,0.5426127910614014,0.5358083844184875,0.5331723690032959,0.5339136719703674,0.5373883247375488,0.5429577827453613,0.5500175952911377,0.5577750205993652,0.5648015737533569,0.5691394805908203,0.5710731148719788
-9999,-9999,-9999,0,0.8667672872543335,0.6991409063339233,0.6165043115615845,0.5741298198699951,0.36948278546333313,0.5424724221229553,0.5357397198677063,0.5330031514167786,0.533501386642456,0.5365285873413086,0.5413658618927002,0.5472955107688904,0.5535622835159302,0.5589680075645447,0.5626111626625061,0.5643751621246338

Step,109
Year,9.083297
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,0,0,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
